,,Hokuriku,,,,,,,,,,,,,,JEPX Day-Ahead Market Price
,,Nuclear,Thermal,Hydropower,Geothermal,Biomass,SolarPV,Wind,Pumped hydro(pump up),Pumped hydro(generate),Import,Export,SolarPV(curtailment),Wind(curtailment),Demand,Hokuriku
2023/07/15,02:00,0,1213,1664,0,56,0,102,0,0,0,-367,0,0,2668,5.28
2023/07/15,03:00,0,1335,1658,0,55,0,90,0,53,0,-452,0,0,2738,6.4
2023/07/15,04:00,0,1342,1582,0,56,1,89,0,50,0,-381,0,0,2737,6.47
2023/07/15,05:00,0,1287,1573,0,55,23,94,0,0,0,-373,0,0,2658,6
2023/07/15,06:00,0,1335,1482,0,54,109,98,-57,0,0,-475,0,0,2546,4.14
2023/07/15,07:00,0,1586,1359,0,55,267,87,-118,0,0,-615,0,0,2621,2.5
2023/07/15,08:00,0,1573,1257,0,54,438,94,-20,0,0,-526,0,0,2869,0.02
2023/07/15,09:00,0,1571,1267,0,54,593,96,0,0,0,-402,0,0,3179,8.27
2023/07/15,10:00,0,1561,1445,0,54,640,97,0,0,0,-437,0,0,3359,7.91
2023/07/15,11:00,0,1619,1367,0,54,697,90,0,0,0,-406,0,0,3420,2
2023/07/15,12:00,0,1700,1217,0,54,810,85,0,0,0,-406,0,0,3460,1
2023/07/15,13:00,0,1725,1318,0,54,702,91,0,0,0,-386,0,0,3503,8.4
2023/07/15,14:00,0,1910,1267,0,54,586,88,0,0,0,-367,0,0,3536,9.05
2023/07/15,15:00,0,1952,1258,0,54,491,84,0,0,0,-314,0,0,3525,4.14
2023/07/15,16:00,0,1884,1481,0,54,285,80,0,0,0,-286,0,0,3496,8.4
2023/07/15,17:00,0,2065,1418,0,54,152,80,0,3,0,-370,0,0,3401,9.66
2023/07/15,18:00,0,1983,1481,0,54,49,81,0,99,0,-405,0,0,3342,13.18
2023/07/15,19:00,0,1823,1614,0,54,1,76,0,99,0,-405,0,0,3262,14.26
2023/07/15,20:00,0,1849,1525,0,54,1,78,0,99,0,-494,0,0,3111,12.87
2023/07/15,21:00,0,1699,1405,0,54,0,77,0,99,0,-383,0,0,2951,12.78
2023/07/15,22:00,0,1599,1191,0,54,0,76,0,39,0,-148,0,0,2810,11.04
2023/07/15,23:00,0,1523,1179,0,55,0,65,0,0,0,-142,0,0,2679,9.29
2023/07/16,00:00,0,1641,1155,0,56,0,57,0,0,0,-417,0,0,2491,8.15
2023/07/16,01:00,0,1472,1086,0,55,0,65,0,0,0,-289,0,0,2388,5.28
2023/07/16,02:00,0,1529,1136,0,55,0,72,0,0,0,-355,0,0,2437,5.28
2023/07/16,03:00,0,1559,1124,0,55,0,80,0,0,0,-280,0,0,2537,5.28
2023/07/16,04:00,0,1542,1152,0,55,1,80,0,0,0,-291,0,0,2538,6.02
2023/07/16,05:00,0,1405,1221,0,56,26,74,0,0,0,-300,0,0,2481,5.28
2023/07/16,06:00,0,1307,1216,0,54,147,73,0,0,0,-374,0,0,2421,2.65
2023/07/16,07:00,0,1251,1153,0,54,332,73,0,0,0,-322,0,0,2541,0.01
2023/07/16,08:00,0,1227,1209,0,54,628,73,0,0,0,-326,0,0,2863,0.01
2023/07/16,09:00,0,1354,1222,0,54,846,68,0,0,0,-380,0,0,3162,0.01
2023/07/16,10:00,0,1433,1246,0,54,982,67,0,0,0,-441,0,0,3340,0.01
2023/07/16,11:00,0,1457,1233,0,55,1048,64,0,0,0,-412,0,0,3445,0.01
2023/07/16,12:00,0,1626,1111,0,54,949,60,0,0,0,-353,0,0,3446,0.01
2023/07/16,13:00,0,1644,1177,0,54,998,49,0,0,0,-439,0,0,3482,0.01
2023/07/16,14:00,0,1535,1270,0,54,933,47,0,0,0,-367,0,0,3473,0.01
2023/07/16,15:00,0,1701,1327,0,54,664,47,0,0,0,-370,0,0,3423,0.01
2023/07/16,16:00,0,1655,1370,0,54,486,39,0,53,0,-246,0,0,3410,4.2
2023/07/16,17:00,0,1727,1551,0,54,246,31,0,100,0,-279,0,0,3429,9.52
2023/07/16,18:00,0,1776,1490,0,54,68,24,0,101,0,-174,0,0,3339,11.84
2023/07/16,19:00,0,1783,1488,0,54,2,22,0,100,0,-238,0,0,3211,15.01
2023/07/16,20:00,0,1809,1374,0,56,1,6,0,47,0,-223,0,0,3069,12.06
2023/07/16,21:00,0,1817,1204,0,54,0,4,0,0,0,-172,0,0,2906,13.26
2023/07/16,22:00,0,1760,1180,0,55,0,4,0,0,0,-249,0,0,2749,11.32
2023/07/16,23:00,0,1673,1147,0,55,0,6,0,0,0,-271,0,0,2609,9.9
2023/07/17,00:00,0,1697,1047,0,56,0,6,0,0,0,-366,0,0,2439,8.43
2023/07/17,01:00,0,1621,1043,0,55,0,6,0,0,0,-358,0,0,2366,6.39
2023/07/17,02:00,0,1588,1120,0,56,0,6,0,0,0,-337,0,0,2432,5.28
2023/07/17,03:00,0,1570,1188,0,55,0,5,0,0,0,-306,0,0,2511,5.28
2023/07/17,04:00,0,1566,1177,0,56,2,7,0,0,0,-290,0,0,2517,5.28
2023/07/17,05:00,0,1664,1090,0,55,55,9,0,0,0,-339,0,0,2533,5.28
2023/07/17,06:00,0,1661,977,0,55,231,6,0,0,0,-361,0,0,2568,3
2023/07/17,07:00,0,1601,923,0,54,474,3,0,0,0,-292,0,0,2763,0.01
2023/07/17,08:00,0,1652,987,0,54,713,5,0,0,0,-239,0,0,3170,0.01
2023/07/17,09:00,0,1666,1108,0,55,917,2,0,0,0,-247,0,0,3501,0.01
2023/07/17,10:00,0,1856,1054,0,54,1078,2,0,0,0,-375,0,0,3668,0.01
2023/07/17,11:00,0,1826,1134,0,54,1122,4,0,52,0,-414,0,0,3778,0.01
2023/07/17,12:00,0,1894,1184,0,54,1088,7,0,49,0,-514,0,0,3762,0.9
2023/07/17,13:00,0,1898,1180,0,53,1054,3,0,0,0,-404,0,0,3784,7.57
2023/07/17,14:00,0,2000,1228,0,54,925,3,0,0,0,-423,0,0,3787,9.43
2023/07/17,15:00,0,2199,1130,0,54,724,2,0,0,0,-386,0,0,3724,3.25
2023/07/17,16:00,0,2240,1206,0,55,508,2,0,0,0,-284,0,0,3726,9.99
2023/07/17,17:00,0,2250,1331,0,55,253,3,0,52,0,-280,0,0,3663,13.44
2023/07/17,18:00,0,2345,1336,0,55,65,2,0,99,0,-357,0,0,3544,18.94
2023/07/17,19:00,0,2449,1305,0,55,2,3,0,100,0,-507,0,0,3406,17.75
2023/07/17,20:00,0,2408,1179,0,56,1,5,0,49,0,-452,0,0,3244,15.91
2023/07/17,21:00,0,2306,1130,0,55,0,6,0,0,0,-378,0,0,3118,13.29
2023/07/17,22:00,0,2173,1040,0,55,0,4,0,0,0,-330,0,0,2942,10.5
2023/07/17,23:00,0,2042,996,0,56,0,3,0,0,0,-312,0,0,2784,9.46
2023/07/18,00:00,0,1750,925,0,55,0,2,0,0,0,-142,0,0,2589,8.42
2023/07/18,01:00,0,1430,934,0,55,0,7,0,0,62,0,0,0,2487,7.98
2023/07/18,02:00,0,1399,965,0,56,0,7,0,0,119,0,0,0,2545,6.47
2023/07/18,03:00,0,1412,1191,0,55,0,7,0,0,0,-30,0,0,2634,5.28
2023/07/18,04:00,0,1448,1223,0,56,2,6,0,0,0,-47,0,0,2687,6
2023/07/18,05:00,0,1387,1182,0,56,43,5,0,0,30,0,0,0,2702,8.27
2023/07/18,06:00,0,1424,1053,0,55,160,5,0,0,54,0,0,0,2749,6.78
2023/07/18,07:00,0,1582,1059,0,55,328,3,0,0,60,0,0,0,3086,4.14
2023/07/18,08:00,0,1935,1155,0,55,514,1,0,0,64,0,0,0,3723,6.6
2023/07/18,09:00,0,2182,1252,0,54,799,1,0,0,0,-65,0,0,4223,8.41
2023/07/18,10:00,0,2213,1206,0,54,886,3,0,0,52,0,0,0,4413,7.67
2023/07/18,11:00,0,2395,1199,0,54,945,3,0,0,0,-41,0,0,4554,9.05
2023/07/18,12:00,0,2384,1097,0,54,933,3,0,0,0,-65,0,0,4406,8.32
2023/07/18,13:00,0,2476,1040,0,54,692,2,0,0,180,0,0,0,4443,10.11
2023/07/18,14:00,0,2549,1113,0,54,737,1,0,3,27,0,0,0,4483,12.87
2023/07/18,15:00,0,2583,1147,0,53,584,2,0,100,0,-22,0,0,4446,12.57
2023/07/18,16:00,0,2672,1244,0,53,399,1,0,100,0,-104,0,0,4364,18.25
2023/07/18,17:00,0,2712,1315,0,53,177,1,0,100,0,-257,0,0,4102,18.48
2023/07/18,18:00,0,2736,1370,0,53,42,0,0,99,0,-377,0,0,3922,18.25
2023/07/18,19:00,0,2778,1501,0,53,2,1,0,0,0,-599,0,0,3736,17.87
2023/07/18,20:00,0,2694,1452,0,54,1,1,0,0,0,-648,0,0,3553,16.04
2023/07/18,21:00,0,2516,1186,0,53,0,2,0,0,0,-401,0,0,3355,13.44
2023/07/18,22:00,0,2283,1148,0,53,0,0,0,0,0,-253,0,0,3231,10.06
2023/07/18,23:00,0,2114,1005,0,53,0,0,0,0,0,-99,0,0,3072,8.94
2023/07/19,00:00,0,1889,945,0,54,0,0,0,0,0,-23,0,0,2864,8.11
2023/07/19,01:00,0,1561,902,0,54,0,7,0,0,230,0,0,0,2753,7.5
2023/07/19,02:00,0,1487,944,0,53,0,9,0,0,335,0,0,0,2827,8.25
2023/07/19,03:00,0,1410,1130,0,55,0,7,0,0,291,0,0,0,2893,8.35
2023/07/19,04:00,0,1457,1149,0,54,1,15,0,0,237,0,0,0,2912,8.22
2023/07/19,05:00,0,1482,1101,0,55,26,24,0,0,204,0,0,0,2891,7.5
2023/07/19,06:00,0,1433,964,0,53,114,38,0,0,345,0,0,0,2947,8.41
2023/07/19,07:00,0,1862,914,0,54,190,49,0,0,161,0,0,0,3229,8.87
2023/07/19,08:00,0,2473,1015,0,54,230,44,0,0,0,-48,0,0,3767,10.37
2023/07/19,09:00,0,2703,1077,0,54,270,52,0,0,0,-68,0,0,4087,13.82
2023/07/19,10:00,0,2622,1140,0,54,378,63,0,0,0,-108,0,0,4148,10.61
2023/07/19,11:00,0,2794,1099,0,54,404,77,0,0,0,-259,0,0,4167,10.31
2023/07/19,12:00,0,2785,1083,0,54,330,88,0,0,0,-347,0,0,3992,9.2
2023/07/19,13:00,0,2844,1256,0,55,243,50,0,0,0,-320,0,0,4127,10.43
2023/07/19,14:00,0,2900,1211,0,54,192,15,0,3,0,-361,0,0,4013,10.88
2023/07/19,15:00,0,2915,1125,0,54,123,11,0,102,0,-449,0,0,3879,10.13
2023/07/19,16:00,0,2856,1247,0,54,107,16,0,101,0,-586,0,0,3794,15.9
2023/07/19,17:00,0,2763,1249,0,54,61,8,0,101,0,-660,0,0,3576,14.3
2023/07/19,18:00,0,2524,1284,0,54,17,6,0,101,0,-538,0,0,3448,15.36
2023/07/19,19:00,0,2381,1284,0,54,1,7,0,43,0,-441,0,0,3329,13.78
2023/07/19,20:00,0,2112,1266,0,54,1,8,0,0,0,-272,0,0,3169,10.58
2023/07/19,21:00,0,2154,1142,0,53,0,7,0,0,0,-297,0,0,3059,9.81
2023/07/19,22:00,0,2066,1124,0,54,0,11,0,0,0,-269,0,0,2986,8.32
2023/07/19,23:00,0,1828,1094,0,54,0,10,0,0,0,-125,0,0,2861,6.64
2023/07/20,00:00,0,1616,1122,0,54,0,8,0,0,0,-84,0,0,2716,8.31
2023/07/20,01:00,0,1399,1067,0,54,0,5,0,0,139,0,0,0,2664,5.28
2023/07/20,02:00,0,1412,1103,0,53,0,3,0,0,150,0,0,0,2721,5.28
2023/07/20,03:00,0,1528,1125,0,54,0,3,0,0,127,0,0,0,2837,7.11
2023/07/20,04:00,0,1544,1130,0,54,1,3,0,0,137,0,0,0,2869,8.11
2023/07/20,05:00,0,1453,1149,0,54,32,2,0,0,149,0,0,0,2837,8.1
2023/07/20,06:00,0,1548,1128,0,54,159,1,0,0,0,-45,0,0,2843,6.78
2023/07/20,07:00,0,1533,1130,0,53,364,1,0,0,0,-42,0,0,3038,7.58
2023/07/20,08:00,0,1883,1191,0,54,502,0,0,0,0,-143,0,0,3487,8.32
2023/07/20,09:00,0,2263,1257,0,55,719,1,0,0,0,-415,0,0,3879,8.87
2023/07/20,10:00,0,2312,1135,0,58,863,3,0,26,0,-361,0,0,4034,7.58
2023/07/20,11:00,0,2280,1159,0,57,939,3,0,24,0,-297,0,0,4165,7.11
2023/07/20,12:00,0,2276,1035,0,59,886,3,0,0,0,-331,0,0,3927,0.51
2023/07/20,13:00,0,2503,1054,0,59,820,4,0,0,0,-364,0,0,4075,8.91
2023/07/20,14:00,0,2564,1074,0,58,756,3,0,0,0,-344,0,0,4110,10.03
2023/07/20,15:00,0,2564,1152,0,59,620,4,0,3,0,-319,0,0,4081,10.41
2023/07/20,16:00,0,2557,1280,0,59,454,2,0,100,0,-438,0,0,4014,14.54
2023/07/20,17:00,0,2279,1434,0,59,226,3,0,100,0,-339,0,0,3761,15.13
2023/07/20,18:00,0,2375,1459,0,58,55,4,0,100,0,-479,0,0,3573,15.65
2023/07/20,19:00,0,2193,1426,0,59,2,6,0,101,0,-381,0,0,3404,15.42
2023/07/20,20:00,0,2095,1293,0,59,1,6,0,49,0,-269,0,0,3233,11.2
2023/07/20,21:00,0,2057,1229,0,59,0,7,0,0,0,-267,0,0,3084,11
2023/07/20,22:00,0,1905,1180,0,59,0,7,0,0,0,-200,0,0,2950,9.81
2023/07/20,23:00,0,1751,1145,0,60,0,7,0,0,0,-137,0,0,2825,8.53
2023/07/21,00:00,0,1617,891,0,59,0,4,0,0,95,0,0,0,2667,7.47
2023/07/21,01:00,0,1575,889,0,59,0,6,0,0,75,0,0,0,2603,5.28
2023/07/21,02:00,0,1605,943,0,59,0,4,0,0,70,0,0,0,2680,5.28
2023/07/21,03:00,0,1661,920,0,59,0,4,0,0,135,0,0,0,2778,5.28
2023/07/21,04:00,0,1703,1006,0,60,1,3,0,0,18,0,0,0,2791,5.28
2023/07/21,05:00,0,1781,924,0,59,33,2,0,0,0,-22,0,0,2776,5.28
2023/07/21,06:00,0,1750,859,0,59,168,1,0,0,0,-45,0,0,2791,7.47
2023/07/21,07:00,0,1767,858,0,58,386,0,0,0,0,-51,0,0,3018,5.89
2023/07/21,08:00,0,2092,1003,0,57,628,0,0,0,0,-220,0,0,3560,8.25
2023/07/21,09:00,0,2185,1136,0,58,802,0,0,0,0,-238,0,0,3944,9.33
2023/07/21,10:00,0,2287,1110,0,58,914,2,0,0,0,-288,0,0,4082,8.66
2023/07/21,11:00,0,2301,1146,0,57,1020,7,0,0,0,-320,0,0,4210,9.05
2023/07/21,12:00,0,2301,964,0,58,1016,10,0,0,0,-312,0,0,4036,7.16
2023/07/21,13:00,0,2412,1043,0,57,932,9,0,0,0,-301,0,0,4152,10.64
2023/07/21,14:00,0,2547,1056,0,58,842,7,0,0,0,-355,0,0,4153,13.09
2023/07/21,15:00,0,2596,1131,0,56,673,7,0,0,0,-352,0,0,4110,13.77
2023/07/21,16:00,0,2784,1325,0,58,422,7,0,0,0,-576,0,0,4019,15.2
2023/07/21,17:00,0,2853,1317,0,58,218,7,0,52,0,-730,0,0,3774,15.78
2023/07/21,18:00,0,2856,1353,0,57,58,7,0,99,0,-864,0,0,3565,15.93
2023/07/21,19:00,0,2734,1185,0,58,2,8,0,99,0,-680,0,0,3405,15.37
2023/07/21,20:00,0,2294,1050,0,58,1,8,0,99,0,-273,0,0,3236,14.2
2023/07/21,21:00,0,2086,1044,0,58,0,8,0,100,0,-209,0,0,3086,13.2
2023/07/21,22:00,0,1898,1157,0,59,0,9,0,54,0,-193,0,0,2982,11.73
2023/07/21,23:00,0,1954,972,0,59,0,8,0,0,0,-135,0,0,2857,10.95
2023/07/22,00:00,0,1927,915,0,59,0,5,0,0,0,-222,0,0,2684,8.41
2023/07/22,01:00,0,1905,860,0,59,0,4,0,0,0,-215,0,0,2613,8.06
2023/07/22,02:00,0,1874,840,0,59,0,8,0,0,0,-118,0,0,2661,8.18
2023/07/22,03:00,0,1819,956,0,59,0,11,0,0,0,-132,0,0,2712,8.45
2023/07/22,04:00,0,1700,1097,0,59,1,9,0,0,0,-164,0,0,2702,8.52
2023/07/22,05:00,0,1696,1035,0,59,47,7,0,0,0,-179,0,0,2665,8.4
2023/07/22,06:00,0,1781,956,0,59,212,3,0,0,0,-414,0,0,2596,6.98
2023/07/22,07:00,0,1759,890,0,58,433,0,0,0,0,-429,0,0,2710,5.28
2023/07/22,08:00,0,1892,887,0,58,634,0,0,0,0,-464,0,0,3007,5.01
2023/07/22,09:00,0,1908,952,0,58,865,0,0,0,0,-457,0,0,3325,4.14
2023/07/22,10:00,0,1991,925,0,58,1006,0,0,0,0,-473,0,0,3507,2.5
2023/07/22,11:00,0,1874,948,0,57,1080,1,0,0,0,-352,0,0,3607,2.01
2023/07/22,12:00,0,1792,881,0,57,1081,1,0,0,0,-247,0,0,3565,5.08
2023/07/22,13:00,0,1862,899,0,58,1047,1,0,0,0,-241,0,0,3624,8.01
2023/07/22,14:00,0,1772,903,0,57,915,2,0,0,0,-33,0,0,3615,8.86
2023/07/22,15:00,0,1888,1070,0,57,706,1,0,0,0,-143,0,0,3578,9.56
2023/07/22,16:00,0,2020,1209,0,57,465,1,0,0,0,-193,0,0,3558,9.36
2023/07/22,17:00,0,2154,1253,0,58,239,4,0,2,0,-243,0,0,3466,10.54
2023/07/22,18:00,0,2100,1225,0,57,64,7,0,100,0,-218,0,0,3335,12.51
2023/07/22,19:00,0,2101,1162,0,58,2,14,0,100,0,-229,0,0,3208,12.58
2023/07/22,20:00,0,2153,1105,0,59,1,19,0,101,0,-374,0,0,3063,11.48
2023/07/22,21:00,0,2065,957,0,58,0,22,0,98,0,-303,0,0,2896,11.48
2023/07/22,22:00,0,1935,929,0,59,0,26,0,0,0,-161,0,0,2787,8.55
2023/07/22,23:00,0,1756,917,0,59,0,27,0,0,0,-93,0,0,2665,8.39
2023/07/23,00:00,0,1736,906,0,59,0,27,0,0,0,-249,0,0,2478,8.02
2023/07/23,01:00,0,1734,872,0,58,0,22,0,0,0,-296,0,0,2389,5.28
2023/07/23,02:00,0,1777,948,0,59,0,14,0,0,0,-338,0,0,2459,5.64
2023/07/23,03:00,0,1689,1065,0,59,0,17,0,0,0,-316,0,0,2513,7.96
2023/07/23,04:00,0,1700,1052,0,59,1,25,0,0,0,-301,0,0,2535,8.16
2023/07/23,05:00,0,1768,954,0,57,46,23,0,0,0,-351,0,0,2496,6.77
2023/07/23,06:00,0,1743,875,0,57,223,22,0,0,0,-458,0,0,2460,5.28
2023/07/23,07:00,0,1534,808,0,57,475,15,0,0,0,-303,0,0,2585,0.5
2023/07/23,08:00,0,1333,866,0,57,727,8,0,0,0,-163,0,0,2828,0.02
2023/07/23,09:00,0,1412,910,0,56,949,6,0,0,0,-209,0,0,3123,0.01
2023/07/23,10:00,0,1503,985,0,57,1074,7,0,0,0,-329,0,0,3295,0.01
2023/07/23,11:00,0,1589,908,0,58,1123,6,0,0,0,-285,0,0,3398,0.01
2023/07/23,12:00,0,1523,830,0,57,1139,11,0,0,0,-92,0,0,3467,1.39
2023/07/23,13:00,0,1514,841,0,58,1097,8,0,0,0,-33,0,0,3483,0.01
2023/07/23,14:00,0,1673,825,0,57,942,10,0,0,0,-54,0,0,3452,5.53
2023/07/23,15:00,0,1698,899,0,57,720,10,0,0,30,0,0,0,3413,8.01
2023/07/23,16:00,0,1826,1005,0,57,457,5,0,0,45,0,0,0,3395,7.23
2023/07/23,17:00,0,2117,1102,0,58,236,1,0,3,0,-115,0,0,3402,10.02
2023/07/23,18:00,0,2234,1146,0,58,67,0,0,100,0,-273,0,0,3331,11.97
2023/07/23,19:00,0,2219,1117,0,58,2,1,0,99,0,-264,0,0,3231,12.52
2023/07/23,20:00,0,2192,1126,0,58,1,5,0,0,0,-278,0,0,3103,12.24
2023/07/23,21:00,0,2103,1057,0,58,0,11,0,0,0,-277,0,0,2953,10.78
2023/07/23,22:00,0,1964,853,0,58,0,23,0,0,0,-111,0,0,2786,9.46
2023/07/23,23:00,0,1640,849,0,57,0,37,0,0,55,0,0,0,2637,8.38
2023/07/24,00:00,0,1356,802,0,58,0,35,0,0,200,0,0,0,2450,5.64
2023/07/24,01:00,0,1333,845,0,59,0,26,0,0,112,0,0,0,2374,5.64
2023/07/24,02:00,0,1312,914,0,59,0,18,0,0,139,0,0,0,2441,8.43
2023/07/24,03:00,0,1327,1019,0,59,0,22,0,0,96,0,0,0,2522,8.39
2023/07/24,04:00,0,1300,994,0,58,1,22,0,0,194,0,0,0,2568,8.01
2023/07/24,05:00,0,1468,854,0,59,46,24,0,0,166,0,0,0,2617,5.64
2023/07/24,06:00,0,1515,742,0,57,225,21,0,0,172,0,0,0,2732,5.85
2023/07/24,07:00,0,1634,736,0,58,468,15,0,0,189,0,0,0,3100,0.58
2023/07/24,08:00,0,1939,949,0,58,717,13,0,0,94,0,0,0,3769,5.5
2023/07/24,09:00,0,2203,972,0,57,946,14,0,0,101,0,0,0,4292,7.73
2023/07/24,10:00,0,2183,890,0,57,1080,13,0,0,263,0,0,0,4485,8.04
2023/07/24,11:00,0,2400,854,0,56,1139,15,0,0,137,0,0,0,4600,8.35
2023/07/24,12:00,0,2546,860,0,58,1140,16,0,1,0,-116,0,0,4504,7.47
2023/07/24,13:00,0,2770,936,0,56,1088,20,0,49,0,-264,0,0,4654,9.18
2023/07/24,14:00,0,2905,1071,0,57,957,16,0,0,0,-325,0,0,4680,11.57
2023/07/24,15:00,0,3090,1062,0,58,742,13,0,2,0,-360,0,0,4606,14.27
2023/07/24,16:00,0,3493,1150,0,57,468,6,0,100,0,-710,0,0,4563,17.82
2023/07/24,17:00,0,3559,1237,0,57,227,1,0,100,0,-854,0,0,4328,17.82
2023/07/24,18:00,0,3369,1261,0,59,60,0,0,101,0,-737,0,0,4111,17.82
2023/07/24,19:00,0,3075,1200,0,57,2,2,0,99,0,-553,0,0,3881,16.87
2023/07/24,20:00,0,2849,1021,0,59,1,4,0,0,0,-279,0,0,3653,13.76
2023/07/24,21:00,0,2799,838,0,58,0,4,0,0,0,-227,0,0,3472,12.58
2023/07/24,22:00,0,2759,736,0,58,0,11,0,0,0,-247,0,0,3315,10.19
2023/07/24,23:00,0,2577,776,0,59,0,12,0,0,0,-280,0,0,3143,8.53
2023/07/25,00:00,0,2176,816,0,59,0,14,0,0,0,-147,0,0,2917,8.07
2023/07/25,01:00,0,1852,737,0,58,0,12,0,0,141,0,0,0,2798,8.08
2023/07/25,02:00,0,1753,771,0,59,0,13,0,0,244,0,0,0,2839,7.47
2023/07/25,03:00,0,1765,843,0,59,0,13,0,0,241,0,0,0,2921,7.96
2023/07/25,04:00,0,1731,862,0,58,1,18,0,0,256,0,0,0,2925,8.07
2023/07/25,05:00,0,1716,885,0,59,45,26,0,0,217,0,0,0,2947,8.09
2023/07/25,06:00,0,1813,738,0,58,220,25,0,0,178,0,0,0,3031,8.06
2023/07/25,07:00,0,1913,705,0,59,447,17,0,0,210,0,0,0,3351,8.13
2023/07/25,08:00,0,2181,921,0,58,707,19,0,0,106,0,0,0,3990,8.13
2023/07/25,09:00,0,2642,1009,0,58,934,16,0,0,0,-176,0,0,4482,8.07
2023/07/25,10:00,0,2895,936,0,57,1070,12,0,0,0,-319,0,0,4650,7.97
2023/07/25,11:00,0,2885,972,0,57,1125,14,0,0,0,-280,0,0,4773,8.07
2023/07/25,12:00,0,3044,763,0,58,1128,17,0,1,0,-344,0,0,4666,5.51
2023/07/25,13:00,0,3051,838,0,56,1065,19,0,50,0,-264,0,0,4814,9.06
2023/07/25,14:00,0,3092,1005,0,57,901,14,0,1,0,-286,0,0,4784,9.65
2023/07/25,15:00,0,3117,1050,0,57,726,5,0,0,0,-218,0,0,4737,11.91
2023/07/25,16:00,0,3290,1153,0,58,486,3,0,2,0,-333,0,0,4657,15.04
2023/07/25,17:00,0,3265,1263,0,57,233,2,0,99,0,-532,0,0,4386,15.65
2023/07/25,18:00,0,3415,1273,0,58,57,1,0,99,0,-736,0,0,4167,17.1
2023/07/25,19:00,0,3218,1191,0,58,2,1,0,49,0,-575,0,0,3943,16.99
2023/07/25,20:00,0,2973,1024,0,59,1,0,0,0,0,-312,0,0,3745,14.47
2023/07/25,21:00,0,2869,934,0,58,0,1,0,0,0,-332,0,0,3529,12.34
2023/07/25,22:00,0,2636,866,0,59,0,1,0,0,0,-184,0,0,3377,10.26
2023/07/25,23:00,0,2516,809,0,59,0,3,0,0,0,-192,0,0,3195,8.64
2023/07/26,00:00,0,2105,809,0,58,0,4,0,0,0,-4,0,0,2971,8.78
2023/07/26,01:00,0,1809,774,0,59,0,2,0,0,234,0,0,0,2877,7.04
2023/07/26,02:00,0,1727,771,0,58,0,2,0,0,354,0,0,0,2911,5.64
2023/07/26,03:00,0,1697,795,0,59,0,2,0,0,398,0,0,0,2951,7.22
2023/07/26,04:00,0,1731,836,0,59,1,3,0,0,347,0,0,0,2976,8.01
2023/07/26,05:00,0,1728,907,0,59,43,3,0,0,245,0,0,0,2984,7.5
2023/07/26,06:00,0,1864,808,0,57,216,2,0,0,167,0,0,0,3113,6.39
2023/07/26,07:00,0,1920,783,0,58,462,0,0,0,233,0,0,0,3455,7
2023/07/26,08:00,0,2132,969,0,57,707,0,0,0,216,0,0,0,4080,8.11
2023/07/26,09:00,0,2241,872,0,57,926,0,0,0,471,0,0,0,4566,8.31
2023/07/26,10:00,0,2351,912,0,57,1039,0,0,1,383,0,0,0,4743,8.34
2023/07/26,11:00,0,2605,939,0,57,1103,1,0,59,67,0,0,0,4830,8.31
2023/07/26,12:00,0,2852,812,0,57,1082,1,0,0,0,-151,0,0,4653,8.01
2023/07/26,13:00,0,3070,981,0,57,1014,1,0,0,0,-336,0,0,4786,9.3
2023/07/26,14:00,0,3117,989,0,56,933,1,0,0,0,-239,0,0,4857,11.11
2023/07/26,15:00,0,3243,1079,0,57,659,2,0,3,0,-269,0,0,4772,13
2023/07/26,16:00,0,3488,1151,0,57,392,2,0,100,0,-555,0,0,4635,16.38
2023/07/26,17:00,0,3444,1163,0,57,237,3,0,100,0,-656,0,0,4347,15.13
2023/07/26,18:00,0,3397,1189,0,58,71,2,0,89,0,-665,0,0,4141,17.15
2023/07/26,19:00,0,3499,1154,0,57,5,1,0,0,0,-758,0,0,3957,15.13
2023/07/26,20:00,0,3350,1005,0,58,1,0,0,0,0,-649,0,0,3764,15.56
2023/07/26,21:00,0,3043,850,0,57,0,0,0,0,0,-383,0,0,3566,14.04
2023/07/26,22:00,0,2786,833,0,59,0,0,0,0,0,-320,0,0,3357,11.39
2023/07/26,23:00,0,2581,815,0,57,0,0,0,0,0,-275,0,0,3179,9.07
2023/07/27,00:00,0,2296,808,0,58,0,0,0,0,0,-201,0,0,2961,8.28
2023/07/27,01:00,0,1960,782,0,59,0,0,0,0,50,0,0,0,2849,6.84
2023/07/27,02:00,0,1778,783,0,58,0,0,0,0,265,0,0,0,2884,5.64
2023/07/27,03:00,0,1823,784,0,59,0,0,0,0,250,0,0,0,2916,8.01
2023/07/27,04:00,0,1815,861,0,57,1,0,0,0,197,0,0,0,2931,8.07
2023/07/27,05:00,0,1830,874,0,58,42,0,0,0,148,0,0,0,2952,8.08
2023/07/27,06:00,0,1799,709,0,58,213,0,0,0,302,0,0,0,3080,8.03
2023/07/27,07:00,0,1918,655,0,57,461,0,0,0,360,0,0,0,3450,6.67
2023/07/27,08:00,0,2259,768,0,58,699,0,0,0,338,0,0,0,4122,8.37
2023/07/27,09:00,0,2608,912,0,57,910,0,0,0,130,0,0,0,4617,8.96
2023/07/27,10:00,0,2927,946,0,56,1024,1,0,0,0,-166,0,0,4788,8.32
2023/07/27,11:00,0,3070,934,0,57,1098,1,0,0,0,-271,0,0,4889,8.21
