,,Kansai,,,,,,,,,,,,,,JEPX Day-Ahead Market Price
,,Nuclear,Thermal,Hydropower,Geothermal,Biomass,SolarPV,Wind,Pumped hydro(pump up),Pumped hydro(generate),Import,Export,SolarPV(curtailment),Wind(curtailment),Demand,Kansai
2023/08/22,10:00,5629,11440,1727,0,82,3572,6,0,403,2616,0,0,0,25475,11.85
2023/08/22,11:00,5628,11269,1872,0,82,3448,6,0,339,3031,0,0,0,25674,13.7
2023/08/22,12:00,5628,11263,1982,0,82,3505,7,0,419,2227,0,0,0,25113,10.85
2023/08/22,13:00,5626,11676,2034,0,82,3118,8,0,345,3175,0,0,0,26064,15.36
2023/08/22,14:00,5621,10854,2092,0,82,2107,3,0,335,4273,0,0,0,25368,16.54
2023/08/22,15:00,5619,11288,2086,0,82,1509,7,0,346,3551,0,0,0,24489,17.04
2023/08/22,16:00,5617,12582,1894,0,82,989,7,0,550,2196,0,0,0,23917,18.93
2023/08/22,17:00,5613,12163,1769,0,82,434,3,0,550,2273,0,0,0,22888,18.66
2023/08/22,18:00,5609,12004,1682,0,82,40,2,0,626,2189,0,0,0,22233,18.83
2023/08/22,19:00,5615,11304,1675,0,82,0,0,0,486,2330,0,0,0,21492,17.6
2023/08/22,20:00,5617,11178,1612,0,82,0,1,0,473,1412,0,0,0,20374,16.46
2023/08/22,21:00,5620,10518,1571,0,82,0,1,0,360,1210,0,0,0,19362,14.82
2023/08/22,22:00,5625,9920,1358,0,82,0,1,0,293,1013,0,0,0,18292,13.38
2023/08/22,23:00,5629,8896,1252,0,82,0,2,0,283,997,0,0,0,17141,10.26
2023/08/23,00:00,5630,8019,1179,0,82,0,3,0,189,609,0,0,0,15710,11.19
2023/08/23,01:00,5629,7876,1187,0,82,0,5,-141,0,121,0,0,0,14760,9.55
2023/08/23,02:00,5630,8019,1252,0,82,0,21,-562,0,87,0,0,0,14529,8.51
2023/08/23,03:00,5632,8355,1246,0,82,0,19,-583,0,0,-162,0,0,14588,9.25
2023/08/23,04:00,5629,8415,1051,0,82,0,22,-477,0,0,-197,0,0,14525,10.07
2023/08/23,05:00,5630,8244,978,0,82,19,23,-317,0,0,-91,0,0,14568,9.81
2023/08/23,06:00,5631,8364,974,0,82,388,22,-315,0,219,0,0,0,15364,9.85
2023/08/23,07:00,5630,8897,1013,0,82,1180,22,0,96,636,0,0,0,17556,10.37
2023/08/23,08:00,5627,10039,1550,0,82,2375,19,0,543,835,0,0,0,21070,12.35
2023/08/23,09:00,5628,10223,1788,0,82,3254,17,0,471,2377,0,0,0,23840,14
2023/08/23,10:00,5627,10174,1824,0,82,3569,19,0,352,2822,0,0,0,24469,14.13
2023/08/23,11:00,5621,10493,1906,0,82,3603,18,0,90,3052,0,0,0,24865,15.27
2023/08/23,12:00,5620,10655,2104,0,82,3175,23,-488,0,3279,0,0,0,24450,14
2023/08/23,13:00,5623,10732,2183,0,82,2464,18,0,109,3588,0,0,0,24798,15.49
2023/08/23,14:00,5622,10109,2216,0,82,2226,31,0,360,3760,0,0,0,24406,17.37
2023/08/23,15:00,5626,11217,2262,0,82,1553,30,-2,0,3390,0,0,0,24158,18.02
2023/08/23,16:00,5629,11537,2219,0,82,902,33,0,495,3167,0,0,0,24064,18.66
2023/08/23,17:00,5631,10894,1949,0,82,284,35,0,315,3447,0,0,0,22637,18.49
2023/08/23,18:00,5632,10669,1583,0,82,19,49,0,350,3454,0,0,0,21838,17.52
2023/08/23,19:00,5632,10573,1480,0,82,0,49,0,353,2670,0,0,0,20839,16.07
2023/08/23,20:00,5630,10799,1479,0,82,0,46,0,373,1317,0,0,0,19726,14.43
2023/08/23,21:00,5632,10702,1350,0,82,0,36,0,419,602,0,0,0,18824,13.32
2023/08/23,22:00,5633,9399,1241,0,82,0,42,0,372,1055,0,0,0,17825,11.63
2023/08/23,23:00,5634,8753,1176,0,82,0,52,0,227,850,0,0,0,16774,10.55
2023/08/24,00:00,5636,8276,1098,0,82,0,43,-837,0,1077,0,0,0,15374,8.91
2023/08/24,01:00,5638,8290,1085,0,82,0,39,-1150,0,428,0,0,0,14411,8.58
2023/08/24,02:00,5639,8366,1017,0,82,0,20,-1150,0,281,0,0,0,14255,8.44
2023/08/24,03:00,5639,8300,921,0,82,0,11,-842,0,177,0,0,0,14288,8.45
2023/08/24,04:00,5641,8276,859,0,82,0,11,-559,0,0,-29,0,0,14280,8.52
2023/08/24,05:00,5641,8339,861,0,82,11,17,-680,0,129,0,0,0,14401,8.52
2023/08/24,06:00,5643,8651,862,0,82,285,19,-1237,0,946,0,0,0,15251,8.34
2023/08/24,07:00,5638,9011,946,0,82,862,11,-947,0,1677,0,0,0,17281,8.34
2023/08/24,08:00,5633,9758,1432,0,82,1788,8,-152,0,1845,0,0,0,20394,10.78
2023/08/24,09:00,5630,10374,1727,0,82,2629,11,0,225,2305,0,0,0,22982,13.16
2023/08/24,10:00,5632,11053,1906,0,82,3079,12,0,253,1731,0,0,0,23747,13.21
2023/08/24,11:00,5630,11599,2022,0,82,3259,15,0,210,1262,0,0,0,24080,14
2023/08/24,12:00,5629,11137,2063,0,82,3135,21,0,347,1101,0,0,0,23515,10.24
2023/08/24,13:00,5629,11415,2231,0,82,2727,28,0,308,1868,0,0,0,24289,14.82
2023/08/24,14:00,5633,10912,2274,0,82,1941,30,0,291,2160,0,0,0,23324,15.65
2023/08/24,15:00,5635,11623,2229,0,82,925,38,0,271,1495,0,0,0,22297,17.33
2023/08/24,16:00,5631,11927,2309,0,82,467,27,0,490,951,0,0,0,21885,18.66
2023/08/24,17:00,5635,11404,1992,0,82,207,17,0,315,1121,0,0,0,20773,17.98
2023/08/24,18:00,5638,11293,1577,0,82,14,23,0,274,1297,0,0,0,20198,18.23
2023/08/24,19:00,5637,11335,1461,0,82,0,20,0,144,738,0,0,0,19416,16.19
2023/08/24,20:00,5638,11174,1377,0,82,0,26,0,143,0,-105,0,0,18336,14.35
2023/08/24,21:00,5641,10615,1275,0,82,0,32,0,179,0,-292,0,0,17532,12.57
2023/08/24,22:00,5642,9353,1185,0,82,0,29,0,171,139,0,0,0,16601,10.63
2023/08/24,23:00,5639,8332,1140,0,82,0,34,0,282,281,0,0,0,15791,9.7
2023/08/25,00:00,5640,6774,1023,0,82,0,30,-250,0,1145,0,0,0,14444,8.51
2023/08/25,01:00,5639,6480,880,0,82,0,29,-872,0,1344,0,0,0,13582,7.65
2023/08/25,02:00,5639,6414,835,0,82,0,22,-855,0,1405,0,0,0,13542,7
2023/08/25,03:00,5640,6579,835,0,82,0,30,-822,0,1364,0,0,0,13708,8.23
2023/08/25,04:00,5642,6572,832,0,82,0,30,-697,0,1196,0,0,0,13658,8.27
2023/08/25,05:00,5642,6731,824,0,82,16,38,-516,0,1087,0,0,0,13904,8.44
2023/08/25,06:00,5640,7055,817,0,82,395,40,-769,0,1271,0,0,0,14532,8.11
2023/08/25,07:00,5636,8144,862,0,82,1344,38,-691,0,1231,0,0,0,16645,6.55
2023/08/25,08:00,5637,9957,1165,0,82,2553,36,0,241,340,0,0,0,20010,8.81
2023/08/25,09:00,5636,10925,1566,0,82,3596,41,0,148,666,0,0,0,22661,9.98
2023/08/25,10:00,5634,10562,1755,0,82,4103,45,0,150,1269,0,0,0,23599,10.39
2023/08/25,11:00,5633,10730,1773,0,82,4411,38,-181,0,1680,0,0,0,24166,11.86
2023/08/25,12:00,5632,10743,1886,0,82,4205,38,-451,0,1633,0,0,0,23768,10.11
2023/08/25,13:00,5627,11144,2108,0,82,3733,47,0,206,1502,0,0,0,24448,13.1
2023/08/25,14:00,5628,11294,2167,0,82,3263,55,0,286,1569,0,0,0,24345,14.96
2023/08/25,15:00,5627,11416,2258,0,82,2437,57,0,319,1460,0,0,0,23657,13.9
2023/08/25,16:00,5625,11673,2267,0,82,1405,64,0,428,1785,0,0,0,23329,15.85
2023/08/25,17:00,5625,11378,2186,0,82,455,58,0,388,1640,0,0,0,21811,15.93
2023/08/25,18:00,5628,11679,1680,0,82,30,49,0,359,1598,0,0,0,21105,16.88
2023/08/25,19:00,5626,11288,1513,0,82,0,39,0,296,1419,0,0,0,20263,15.84
2023/08/25,20:00,5626,11226,1395,0,82,0,29,0,331,361,0,0,0,19049,14.02
2023/08/25,21:00,5627,10606,1358,0,82,0,18,0,375,36,0,0,0,18102,12.59
2023/08/25,22:00,5629,9458,1194,0,82,0,17,0,289,531,0,0,0,17200,11.26
2023/08/25,23:00,5630,8500,1140,0,82,0,14,0,286,587,0,0,0,16239,9.48
2023/08/26,00:00,5631,7629,954,0,82,0,12,-58,0,610,0,0,0,14859,9.82
2023/08/26,01:00,5629,7076,861,0,82,0,6,-551,0,765,0,0,0,13868,9.4
2023/08/26,02:00,5630,7250,855,0,82,0,4,-994,0,819,0,0,0,13646,8.66
2023/08/26,03:00,5634,7314,854,0,82,0,3,-797,0,625,0,0,0,13715,9.24
2023/08/26,04:00,5634,7390,855,0,82,0,3,-683,0,273,0,0,0,13554,9.24
2023/08/26,05:00,5635,7504,865,0,82,23,2,-860,0,178,0,0,0,13428,9.45
2023/08/26,06:00,5635,7435,834,0,82,488,2,-1197,0,204,0,0,0,13483,8.79
2023/08/26,07:00,5635,7318,989,0,82,1588,4,-1473,0,448,0,0,0,14591,6.5
2023/08/26,08:00,5634,7604,1256,0,82,2866,4,-1087,0,304,0,0,0,16664,8.83
2023/08/26,09:00,5632,7630,1465,0,82,3839,6,-840,0,807,0,0,0,18621,9.25
2023/08/26,10:00,5630,7705,1460,0,82,4314,8,-910,0,1300,0,0,0,19589,8.99
2023/08/26,11:00,5627,8114,1362,0,82,4386,8,-796,0,1280,0,0,0,20063,8.4
2023/08/26,12:00,5624,7956,1382,0,82,4226,6,-903,0,1818,0,0,0,20190,8.37
2023/08/26,13:00,5623,8478,1384,0,82,4135,6,-970,0,1627,0,0,0,20364,8.99
2023/08/26,14:00,5619,8724,1614,0,82,3628,8,-1072,0,1840,0,0,0,20444,9.11
2023/08/26,15:00,5616,9286,1713,0,82,2643,6,-611,0,1813,0,0,0,20548,10.16
2023/08/26,16:00,5608,9897,1856,0,82,1458,7,0,65,1525,0,0,0,20499,12.73
2023/08/26,17:00,5606,10592,1869,0,82,419,10,0,328,947,0,0,0,19852,14.25
2023/08/26,18:00,5610,10592,1801,0,82,23,15,0,380,605,0,0,0,19109,15.84
2023/08/26,19:00,5617,9806,1649,0,82,0,14,0,730,442,0,0,0,18340,14.57
2023/08/26,20:00,5615,9503,1298,0,82,0,8,0,292,577,0,0,0,17375,14
2023/08/26,21:00,5615,9062,1292,0,82,0,7,0,274,233,0,0,0,16567,13.48
2023/08/26,22:00,5618,8227,1155,0,82,0,4,0,284,463,0,0,0,15833,11.89
2023/08/26,23:00,5619,7618,1069,0,82,0,3,0,205,467,0,0,0,15063,9.44
2023/08/27,00:00,5621,6575,1079,0,82,0,1,-817,0,1219,0,0,0,13760,9.56
2023/08/27,01:00,5621,5953,1014,0,82,0,2,-837,0,888,0,0,0,12723,8.82
2023/08/27,02:00,5622,5954,1009,0,82,0,2,-991,0,818,0,0,0,12497,7.6
2023/08/27,03:00,5620,6031,964,0,82,0,3,-989,0,908,0,0,0,12618,8.18
2023/08/27,04:00,5622,6264,950,0,82,0,5,-906,0,498,0,0,0,12515,8.54
2023/08/27,05:00,5625,6367,927,0,82,20,5,-933,0,307,0,0,0,12401,8.18
2023/08/27,06:00,5626,6163,884,0,82,461,5,-1225,0,447,0,0,0,12442,2.6
2023/08/27,07:00,5626,6010,887,0,82,1553,3,-1733,0,969,0,0,0,13396,0.01
2023/08/27,08:00,5625,6120,944,0,82,2867,4,-2125,0,1497,0,0,0,15014,0.01
2023/08/27,09:00,5625,6251,1162,0,82,3977,5,-1821,0,1526,0,0,0,16808,0.01
2023/08/27,10:00,5622,5886,1397,0,82,4609,3,-1584,0,1910,0,0,0,17925,0.01
2023/08/27,11:00,5618,5678,1655,0,82,4801,7,-1406,0,2222,0,0,0,18657,0.02
2023/08/27,12:00,5618,5769,1689,0,82,4627,9,-1364,0,2606,0,0,0,19036,1.52
2023/08/27,13:00,5615,6319,1646,0,82,4235,9,-955,0,2141,0,0,0,19092,4
2023/08/27,14:00,5609,7047,1570,0,82,3535,9,-1060,0,2209,0,0,0,19001,8.99
2023/08/27,15:00,5608,7730,1587,0,82,2528,8,-720,0,2166,0,0,0,18989,8.11
2023/08/27,16:00,5603,8567,1637,0,82,1463,10,0,256,1400,0,0,0,19020,9.63
2023/08/27,17:00,5602,9591,1754,0,82,468,11,0,247,1211,0,0,0,18965,12.11
2023/08/27,18:00,5604,9996,1743,0,82,24,14,0,492,1128,0,0,0,19083,14.64
2023/08/27,19:00,5605,9725,1700,0,82,0,15,0,424,1314,0,0,0,18865,12.8
2023/08/27,20:00,5607,9426,1503,0,82,0,13,0,313,1145,0,0,0,18089,12.52
2023/08/27,21:00,5608,8703,1379,0,82,0,10,0,239,1136,0,0,0,17157,12.13
2023/08/27,22:00,5608,7667,1197,0,82,0,7,0,304,1247,0,0,0,16112,11.05
2023/08/27,23:00,5614,6886,1180,0,82,0,4,0,97,1286,0,0,0,15148,8.82
2023/08/28,00:00,5619,6394,1113,0,82,0,3,-355,0,950,0,0,0,13806,9.37
2023/08/28,01:00,5621,6175,1016,0,82,0,2,-878,0,926,0,0,0,12944,9.5
2023/08/28,02:00,5620,6436,942,0,82,0,1,-988,0,780,0,0,0,12874,10.08
2023/08/28,03:00,5619,6335,950,0,82,0,1,-892,0,851,0,0,0,12945,10
2023/08/28,04:00,5614,6436,924,0,82,0,1,-839,0,813,0,0,0,13031,10.04
2023/08/28,05:00,5614,6690,979,0,82,17,0,-711,0,610,0,0,0,13282,10.04
2023/08/28,06:00,5615,6715,1010,0,82,420,1,-620,0,932,0,0,0,14154,9.18
2023/08/28,07:00,5620,7471,1065,0,82,1469,2,-278,0,1328,0,0,0,16759,5.68
2023/08/28,08:00,5623,8357,1168,0,82,2705,3,0,352,1981,0,0,0,20271,7.74
2023/08/28,09:00,5622,8897,1516,0,82,3697,5,0,399,2508,0,0,0,22726,8.57
2023/08/28,10:00,5619,8602,1688,0,82,4285,6,0,396,2992,0,0,0,23669,8.48
2023/08/28,11:00,5613,8978,1690,0,82,4479,6,0,419,2985,0,0,0,24251,9.24
2023/08/28,12:00,5610,8669,1741,0,82,4345,8,0,206,3221,0,0,0,23882,7.79
2023/08/28,13:00,5608,9594,1961,0,82,4066,10,0,339,3150,0,0,0,24810,11.5
2023/08/28,14:00,5607,10511,2074,0,82,3432,12,0,419,2848,0,0,0,24986,14.67
2023/08/28,15:00,5603,11579,2115,0,82,2546,10,0,449,2616,0,0,0,25000,17.5
2023/08/28,16:00,5601,12635,2117,0,82,1408,13,0,745,2069,0,0,0,24669,19.82
2023/08/28,17:00,5602,12354,2123,0,82,408,15,0,593,2157,0,0,0,23335,20.5
2023/08/28,18:00,5603,12123,1913,0,82,19,20,0,484,2061,0,0,0,22305,19.77
2023/08/28,19:00,5607,11492,1718,0,82,0,32,0,225,1953,0,0,0,21108,18.44
2023/08/28,20:00,5610,11346,1508,0,82,0,26,0,379,866,0,0,0,19817,15.54
2023/08/28,21:00,5611,10736,1400,0,82,0,34,0,531,512,0,0,0,18905,12.34
2023/08/28,22:00,5615,9646,1152,0,82,0,28,0,327,871,0,0,0,17721,10.14
2023/08/28,23:00,5614,8604,1106,0,82,0,29,0,236,941,0,0,0,16613,9.37
2023/08/29,00:00,5617,7373,1000,0,82,0,30,0,229,786,0,0,0,15117,12
2023/08/29,01:00,5617,7221,935,0,82,0,30,-375,0,598,0,0,0,14108,11.06
2023/08/29,02:00,5620,7350,874,0,82,0,26,-504,0,386,0,0,0,13835,10.37
2023/08/29,03:00,5619,7322,855,0,82,0,27,-317,0,363,0,0,0,13952,10.2
2023/08/29,04:00,5620,7486,783,0,82,0,24,-282,0,136,0,0,0,13850,10.68
2023/08/29,05:00,5625,7434,814,0,82,19,36,-328,0,305,0,0,0,13986,11.65
2023/08/29,06:00,5625,7608,871,0,82,460,37,-498,0,609,0,0,0,14794,8.56
2023/08/29,07:00,5626,8219,989,0,82,1489,30,-565,0,1159,0,0,0,17028,5.55
2023/08/29,08:00,5620,8981,1354,0,82,2706,37,-23,0,1740,0,0,0,20496,6.73
2023/08/29,09:00,5618,10073,1584,0,82,3760,42,0,349,1525,0,0,0,23034,9.33
2023/08/29,10:00,5618,9891,1731,0,82,4460,43,0,420,1710,0,0,0,23956,9.25
2023/08/29,11:00,5622,10072,1744,0,82,4711,43,0,486,1718,0,0,0,24478,9.37
2023/08/29,12:00,5624,9952,1718,0,82,4589,48,0,93,1891,0,0,0,23996,9.33
2023/08/29,13:00,5621,10611,2035,0,82,4293,39,0,165,2054,0,0,0,24900,10.26
2023/08/29,14:00,5620,11428,2095,0,82,3687,48,0,266,1766,0,0,0,24992,14.21
2023/08/29,15:00,5616,12024,2205,0,82,2743,55,0,361,1753,0,0,0,24839,17.21
2023/08/29,16:00,5615,12807,2145,0,82,1567,57,0,736,1754,0,0,0,24764,20.75
2023/08/29,17:00,5613,12466,2158,0,82,487,51,0,878,1672,0,0,0,23408,21.51
2023/08/29,18:00,5613,12540,1899,0,82,25,47,0,838,1376,0,0,0,22420,20.66
2023/08/29,19:00,5613,12232,1687,0,82,0,37,0,435,1270,0,0,0,21356,17.27
2023/08/29,20:00,5613,11946,1469,0,82,0,47,0,312,598,0,0,0,20067,15.99
2023/08/29,21:00,5617,11002,1425,0,82,0,47,0,289,510,0,0,0,18971,15.33
2023/08/29,22:00,5619,9910,1099,0,82,0,50,0,389,824,0,0,0,17972,12.42
2023/08/29,23:00,5620,8638,1033,0,82,0,38,0,338,1087,0,0,0,16835,10.13
2023/08/30,00:00,5620,7367,900,0,82,0,42,0,207,1144,0,0,0,15363,9.18
2023/08/30,01:00,5622,7037,836,0,82,0,57,-324,0,994,0,0,0,14304,8.73
2023/08/30,02:00,5623,7221,765,0,82,0,40,-561,0,865,0,0,0,14035,8.72
2023/08/30,03:00,5620,7151,748,0,82,0,33,-596,0,1005,0,0,0,14044,8.57
2023/08/30,04:00,5618,7243,735,0,82,0,37,-612,0,830,0,0,0,13933,8.57
2023/08/30,05:00,5623,7655,726,0,82,5,45,-644,0,673,0,0,0,14165,8.65
2023/08/30,06:00,5625,7925,749,0,82,181,60,-621,0,835,0,0,0,14836,8.72
2023/08/30,07:00,5624,8522,882,0,82,886,67,-559,0,1301,0,0,0,16805,8.57
2023/08/30,08:00,5624,10141,1288,0,82,1743,51,0,165,1146,0,0,0,20241,9.98
2023/08/30,09:00,5624,10899,1500,0,82,2144,50,0,239,1761,0,0,0,22298,9.74
2023/08/30,10:00,5625,11420,1695,0,82,2493,42,0,241,1405,0,0,0,23003,10.32
2023/08/30,11:00,5620,12063,1722,0,82,2388,43,0,224,1264,0,0,0,23406,13.96
2023/08/30,12:00,5622,11785,1694,0,82,2217,55,0,134,1092,0,0,0,22680,9.74
2023/08/30,13:00,5622,12548,2080,0,82,1943,63,0,92,1122,0,0,0,23552,15.69
2023/08/30,14:00,5620,12670,2150,0,82,1458,71,0,81,1317,0,0,0,23448,17.32
2023/08/30,15:00,5619,12684,2243,0,82,1011,66,0,81,1366,0,0,0,23152,18.45
2023/08/30,16:00,5622,13091,2241,0,82,570,59,0,209,1062,0,0,0,22936,22.39
2023/08/30,17:00,5624,12583,2175,0,82,195,61,0,215,992,0,0,0,21928,21.86
2023/08/30,18:00,5625,12227,1771,0,82,11,51,0,318,1534,0,0,0,21619,19.57
2023/08/30,19:00,5628,11864,1562,0,82,0,57,0,233,1446,0,0,0,20872,17.4
2023/08/30,20:00,5629,11470,1359,0,82,0,53,0,346,788,0,0,0,19728,16.07
2023/08/30,21:00,5632,10389,1296,0,82,0,62,0,329,893,0,0,0,18683,15.36
2023/08/30,22:00,5632,9313,1159,0,82,0,76,0,284,1031,0,0,0,17577,12.4
2023/08/30,23:00,5629,8272,1105,0,82,0,87,0,183,1141,0,0,0,16499,9.99
2023/08/31,00:00,5628,7274,874,0,82,0,93,0,7,1171,0,0,0,15129,10
2023/08/31,01:00,5628,6781,828,0,82,0,91,-385,0,1113,0,0,0,14138,9.74
2023/08/31,02:00,5630,7094,799,0,82,0,82,-443,0,751,0,0,0,13995,9.48
2023/08/31,03:00,5631,7142,751,0,82,0,68,-419,0,816,0,0,0,14070,9.78
2023/08/31,04:00,5632,7214,739,0,82,0,64,-314,0,717,0,0,0,14134,9.6
2023/08/31,05:00,5635,7463,740,0,82,7,67,-313,0,655,0,0,0,14336,9.62
2023/08/31,06:00,5638,7820,778,0,82,169,76,-303,0,691,0,0,0,14950,9.74
2023/08/31,07:00,5638,8968,876,0,82,572,69,0,30,822,0,0,0,17057,12
2023/08/31,08:00,5637,10308,1229,0,82,1135,64,0,302,956,0,0,0,19713,13.82
2023/08/31,09:00,5639,11018,1739,0,82,1913,68,0,384,744,0,0,0,21587,13.94
2023/08/31,10:00,5640,11709,1768,0,82,2442,76,0,361,541,0,0,0,22619,13.71
2023/08/31,11:00,5643,11902,1658,0,82,2455,77,0,217,991,0,0,0,23024,15.84
2023/08/31,12:00,5648,10812,1741,0,82,2627,78,0,157,1242,0,0,0,22386,13.3
2023/08/31,13:00,5632,11477,2134,0,82,2891,87,0,219,1055,0,0,0,23577,16
2023/08/31,14:00,5453,11230,2178,0,82,2494,86,0,230,1999,0,0,0,23752,18.1
2023/08/31,15:00,5226,11893,2265,0,82,1918,87,0,267,2038,0,0,0,23777,19.05
2023/08/31,16:00,4998,12574,2268,0,82,947,77,0,237,2042,0,0,0,23225,23.71
2023/08/31,17:00,4785,12311,2252,0,82,261,65,0,351,1810,0,0,0,21918,24.34
2023/08/31,18:00,4675,12230,1913,0,82,9,73,0,435,2020,0,0,0,21437,22.89
2023/08/31,19:00,4588,11839,1600,0,82,0,82,0,250,2105,0,0,0,20545,19.19
2023/08/31,20:00,4486,11585,1398,0,82,0,84,0,210,1476,0,0,0,19321,17.52
2023/08/31,21:00,4486,10789,1345,0,82,0,81,0,115,1339,0,0,0,18237,15.81
2023/08/31,22:00,4485,9670,1203,0,82,0,71,0,125,1531,0,0,0,17166,12.45
2023/08/31,23:00,4484,8876,1158,0,82,0,72,0,128,1308,0,0,0,16108,10.61
2023/09/01,00:00,4486,8081,857,0,82,0,68,0,173,1000,0,0,0,14747,10.57
2023/09/01,01:00,4486,7957,736,0,82,0,73,-318,0,779,0,0,0,13795,9.88
2023/09/01,02:00,4486,8143,734,0,82,0,80,-499,0,611,0,0,0,13637,9.48
2023/09/01,03:00,4486,8246,732,0,82,0,69,-316,0,451,0,0,0,13750,9.49
2023/09/01,04:00,4487,8307,728,0,82,0,69,-319,0,372,0,0,0,13727,9.5
2023/09/01,05:00,4489,8588,729,0,82,18,62,-199,0,207,0,0,0,13977,10.39
2023/09/01,06:00,4488,8995,751,0,82,369,56,-232,0,180,0,0,0,14690,12.22
2023/09/01,07:00,4487,9515,923,0,82,1207,57,-37,0,556,0,0,0,16791,10
2023/09/01,08:00,4488,10427,1216,0,82,2276,54,0,395,903,0,0,0,19840,11.61
2023/09/01,09:00,4487,10706,1538,0,82,3209,49,0,200,2059,0,0,0,22330,12.11
2023/09/01,10:00,4487,10849,1647,0,82,3963,48,0,153,2179,0,0,0,23408,12.11
2023/09/01,11:00,4487,10857,1756,0,82,4442,48,0,105,2258,0,0,0,24034,12.5
2023/09/01,12:00,4489,10579,1758,0,82,4510,49,-304,0,2564,0,0,0,23727,10.59
2023/09/01,13:00,4491,10929,2126,0,82,4256,46,0,253,2287,0,0,0,24470,15.22
2023/09/01,14:00,4491,11303,2199,0,82,3608,46,0,234,2652,0,0,0,24615,16.99
2023/09/01,15:00,4490,11990,2217,0,82,2536,46,0,425,2425,0,0,0,24211,19.14
2023/09/01,16:00,4489,12568,2186,0,82,1365,41,0,1059,2212,0,0,0,24002,21.61
2023/09/01,17:00,4487,12106,2123,0,82,362,37,0,570,2509,0,0,0,22276,24.07
2023/09/01,18:00,4486,12217,1767,0,82,12,34,0,416,2330,0,0,0,21345,20.11
2023/09/01,19:00,4483,11554,1456,0,82,0,32,0,332,2443,0,0,0,20383,18.24
2023/09/01,20:00,4483,11443,1380,0,82,0,38,0,252,1538,0,0,0,19215,15.1
2023/09/01,21:00,4484,11101,1319,0,82,0,35,0,236,1014,0,0,0,18271,12.89
2023/09/01,22:00,4483,10632,1177,0,82,0,33,0,211,713,0,0,0,17331,12.47
2023/09/01,23:00,4481,9769,1066,0,82,0,28,0,143,777,0,0,0,16346,10.34
2023/09/02,00:00,4480,8129,779,0,82,0,36,0,180,1165,0,0,0,14850,10.25
2023/09/02,01:00,4480,7105,728,0,82,0,27,0,169,1266,0,0,0,13858,9.61
2023/09/02,02:00,4482,7093,716,0,82,0,23,-111,0,1434,0,0,0,13718,9.4
2023/09/02,03:00,4483,6973,715,0,82,0,28,-144,0,1543,0,0,0,13680,9.77
2023/09/02,04:00,4485,7142,699,0,82,0,19,-120,0,1150,0,0,0,13457,9.69
2023/09/02,05:00,4487,7197,706,0,82,17,16,-221,0,1109,0,0,0,13393,9.66
2023/09/02,06:00,4488,7377,702,0,82,393,11,-518,0,723,0,0,0,13257,9.69
2023/09/02,07:00,4488,7271,747,0,82,1330,8,-958,0,1340,0,0,0,14308,9.23
2023/09/02,08:00,4487,7899,793,0,82,2419,7,-518,0,1241,0,0,0,16409,8.66
2023/09/02,09:00,4485,7543,1019,0,82,3324,7,-115,0,1835,0,0,0,18180,9.54
2023/09/02,10:00,4486,7201,1122,0,82,3661,7,0,225,2406,0,0,0,19191,8.18
2023/09/02,11:00,4490,7712,1172,0,82,3447,6,-93,0,2787,0,0,0,19603,8.45
2023/09/02,12:00,4492,8207,1273,0,82,2969,8,-112,0,2422,0,0,0,19341,8.8
2023/09/02,13:00,4492,8672,1301,0,82,2608,7,0,251,1836,0,0,0,19249,10.54
2023/09/02,14:00,4488,9095,1614,0,82,2184,6,-97,0,1652,0,0,0,19023,8.25
2023/09/02,15:00,4485,9707,1744,0,82,1575,5,-437,0,1526,0,0,0,18687,9.92
2023/09/02,16:00,4480,10095,1851,0,82,813,2,0,62,1085,0,0,0,18471,13.57
2023/09/02,17:00,4479,10068,1931,0,82,224,1,0,141,1321,0,0,0,18247,15.99
2023/09/02,18:00,4481,10439,1911,0,82,5,1,0,299,1227,0,0,0,18445,16.19
2023/09/02,19:00,4484,10188,1388,0,82,0,0,0,391,1525,0,0,0,18059,16.44
2023/09/02,20:00,4483,9987,1088,0,82,0,1,0,390,1224,0,0,0,17254,13.35
2023/09/02,21:00,4482,9402,1060,0,82,0,1,0,409,1119,0,0,0,16555,12.61
2023/09/02,22:00,4482,8302,1020,0,82,0,1,0,360,1546,0,0,0,15793,10.76
2023/09/02,23:00,4483,7641,953,0,82,0,0,0,91,1736,0,0,0,14986,9.56
2023/09/03,00:00,4485,7296,803,0,82,0,0,-73,0,1122,0,0,0,13715,10.46
2023/09/03,01:00,4486,6830,736,0,82,0,0,-640,0,1328,0,0,0,12822,9.47
2023/09/03,02:00,4489,7153,728,0,82,0,0,-1050,0,1284,0,0,0,12686,9.33
2023/09/03,03:00,4489,7435,724,0,82,0,0,-997,0,1021,0,0,0,12754,9.54
2023/09/03,04:00,4488,7737,730,0,82,0,0,-1012,0,645,0,0,0,12670,9.69
2023/09/03,05:00,4489,7786,685,0,82,19,1,-1171,0,713,0,0,0,12604,9.72
2023/09/03,06:00,4490,7608,627,0,82,467,2,-1398,0,761,0,0,0,12639,9.23
2023/09/03,07:00,4488,7703,659,0,82,1633,3,-2124,0,1172,0,0,0,13616,8.14
2023/09/03,08:00,4486,7929,725,0,82,3049,4,-2341,0,1496,0,0,0,15431,5.82
