,,Kyushu,,,,,,,,,,,,,,JEPX Day-Ahead Market Price
,,Nuclear,Thermal,Hydropower,Geothermal,Biomass,SolarPV,Wind,Pumped hydro(pump up),Pumped hydro(generate),Import,Export,SolarPV(curtailment),Wind(curtailment),Demand,Kyushu
2023/12/05,00:00,2993,6588,156,156,588,0,37,-252,0,0,-1568,0,0,8698,11.3
2023/12/05,01:00,2994,6692,154,156,585,0,31,-491,0,0,-1568,0,0,8553,10.8
2023/12/05,02:00,2992,6886,151,156,584,0,18,-67,0,0,-1796,0,0,8924,12.27
2023/12/05,03:00,2992,7635,146,156,585,0,29,0,2,0,-2062,0,0,9483,13.04
2023/12/05,04:00,2993,7800,159,156,584,0,50,0,1,0,-1930,0,0,9813,13.04
2023/12/05,05:00,2992,7951,188,156,586,0,62,0,3,0,-1916,0,0,10022,13.23
2023/12/05,06:00,2992,7989,301,156,584,0,73,0,277,0,-2022,0,0,10350,15.07
2023/12/05,07:00,2991,8040,311,156,585,19,79,0,568,0,-1904,0,0,10845,18.35
2023/12/05,08:00,2990,8035,230,156,583,231,121,0,757,0,-1606,0,0,11497,19.69
2023/12/05,09:00,2991,7753,178,156,579,846,106,0,1181,0,-2068,0,0,11722,18.85
2023/12/05,10:00,2993,7426,176,155,577,2085,94,0,291,0,-2564,0,0,11233,16.26
2023/12/05,11:00,2992,6740,178,156,580,3066,62,-91,0,0,-2704,0,0,10979,15.15
2023/12/05,12:00,2993,7142,171,155,580,3058,32,-942,0,0,-2564,0,0,10625,12.25
2023/12/05,13:00,2991,7231,171,156,581,3005,32,-1022,0,0,-2416,0,0,10729,13.29
2023/12/05,14:00,2991,7491,161,155,581,2119,28,-578,0,0,-2406,0,0,10542,15.01
2023/12/05,15:00,2992,7498,158,156,580,1556,24,-243,0,0,-2268,0,0,10453,16.18
2023/12/05,16:00,2986,7749,333,156,584,477,22,0,395,0,-1936,0,0,10766,19.17
2023/12/05,17:00,2989,8072,618,156,584,7,30,0,702,0,-1880,0,0,11278,19.17
2023/12/05,18:00,2988,8201,692,156,586,0,33,0,777,0,-1996,0,0,11437,19.57
2023/12/05,19:00,2993,8179,575,156,583,0,35,0,622,0,-2012,0,0,11131,18.41
2023/12/05,20:00,2992,8230,465,156,582,0,38,0,385,0,-2040,0,0,10808,17.5
2023/12/05,21:00,2993,8105,242,156,581,0,45,0,158,0,-1952,0,0,10328,15.71
2023/12/05,22:00,2992,7654,169,156,580,0,47,0,13,0,-1860,0,0,9751,13.79
2023/12/05,23:00,2992,7096,173,156,586,0,43,-3,0,0,-1780,0,0,9263,12.88
2023/12/06,00:00,2992,6870,164,156,586,0,30,-199,0,0,-1896,0,0,8703,12.55
2023/12/06,01:00,2992,6888,155,156,583,0,34,-374,0,0,-1892,0,0,8542,12.4
2023/12/06,02:00,2993,7070,154,156,580,0,48,-18,0,0,-1976,0,0,9007,12.95
2023/12/06,03:00,2992,7564,153,156,582,0,72,0,1,0,-1900,0,0,9620,14.67
2023/12/06,04:00,2991,7874,152,156,582,0,66,0,107,0,-1924,0,0,10004,15.4
2023/12/06,05:00,2994,7942,170,156,582,0,61,0,153,0,-1848,0,0,10210,15.67
2023/12/06,06:00,2992,7955,354,156,587,0,46,0,318,0,-1800,0,0,10608,16.7
2023/12/06,07:00,2993,8014,478,156,587,248,24,0,455,0,-1928,0,0,11027,18.25
2023/12/06,08:00,2991,7661,250,156,586,1362,3,0,229,0,-2112,0,0,11126,17.97
2023/12/06,09:00,2969,6719,180,156,581,2771,1,-105,0,0,-2326,0,0,10946,13.57
2023/12/06,10:00,2912,5466,159,156,579,4280,0,-237,0,0,-2616,0,0,10699,11.15
2023/12/06,11:00,2926,4617,180,156,582,5427,3,-766,0,0,-2704,0,0,10421,10.67
2023/12/06,12:00,2950,4261,152,152,584,5659,9,-1402,0,0,-2444,0,0,9921,5.03
2023/12/06,13:00,2974,5196,148,156,580,4390,19,-894,0,0,-2484,0,0,10085,11.53
2023/12/06,14:00,2992,5760,149,156,581,2945,24,-160,0,0,-2314,0,0,10133,12.51
2023/12/06,15:00,2990,6854,155,156,577,1623,34,-4,0,0,-2288,0,0,10097,14.49
2023/12/06,16:00,2990,7740,190,156,581,530,35,0,360,0,-2094,0,0,10488,17.53
2023/12/06,17:00,2987,7896,440,156,585,14,40,0,512,0,-1628,0,0,11002,17.92
2023/12/06,18:00,2988,7895,423,156,587,3,54,0,567,0,-1452,0,0,11221,17.36
2023/12/06,19:00,2987,7932,294,156,582,0,75,0,381,0,-1488,0,0,10919,16.58
2023/12/06,20:00,2989,7878,237,156,581,0,99,0,184,0,-1570,0,0,10554,16.24
2023/12/06,21:00,2989,7567,204,156,583,0,118,0,36,0,-1640,0,0,10013,15.15
2023/12/06,22:00,2989,7167,177,156,583,0,164,0,5,0,-1772,0,0,9469,13.99
2023/12/06,23:00,2989,6505,182,156,585,0,221,0,3,0,-1740,0,0,8901,12.63
2023/12/07,00:00,2987,6324,178,156,581,0,253,-589,0,0,-1576,0,0,8314,11.01
2023/12/07,01:00,2986,6541,176,155,583,0,244,-890,0,0,-1676,0,0,8119,10.52
2023/12/07,02:00,2985,6653,171,155,584,0,283,-472,0,0,-1752,0,0,8607,11.06
2023/12/07,03:00,2989,6942,149,156,583,0,288,-76,0,0,-1898,0,0,9133,11.11
2023/12/07,04:00,2989,7221,168,156,582,0,276,-1,0,0,-1934,0,0,9457,10.8
2023/12/07,05:00,2990,7370,221,156,582,0,262,0,2,0,-2004,0,0,9579,11.84
2023/12/07,06:00,2989,7506,321,156,584,3,247,0,83,0,-2046,0,0,9843,12.71
2023/12/07,07:00,2990,7599,329,156,584,229,231,0,164,0,-2084,0,0,10198,13.77
2023/12/07,08:00,2988,6744,200,156,581,1597,181,0,10,0,-2162,0,0,10295,12.86
2023/12/07,09:00,2991,4885,160,156,580,3726,173,-35,0,0,-2668,0,0,9968,10.34
2023/12/07,10:00,2991,3779,155,156,579,5230,182,-628,0,0,-2596,1,0,9848,7.25
2023/12/07,11:00,2990,3228,160,156,549,6481,160,-1307,0,0,-2544,1,0,9873,5.03
2023/12/07,12:00,2990,2991,149,156,504,7056,126,-2023,0,0,-2516,1,0,9433,0.09
2023/12/07,13:00,2994,3341,153,156,513,6749,100,-1857,0,0,-2486,1,0,9663,2
2023/12/07,14:00,2992,4363,149,156,574,5270,80,-1459,0,0,-2558,0,0,9567,8.86
2023/12/07,15:00,2993,6007,145,156,585,3073,74,-798,0,0,-2508,0,0,9727,13.05
2023/12/07,16:00,2991,7790,164,156,584,788,63,-13,0,0,-2232,0,0,10291,16.26
2023/12/07,17:00,2992,8171,479,156,586,9,37,0,20,0,-1564,0,0,10886,16.64
2023/12/07,18:00,2992,8219,488,156,588,0,22,0,699,0,-1966,0,0,11198,16.13
2023/12/07,19:00,2988,8163,345,156,587,0,18,0,536,0,-1722,0,0,11071,15.83
2023/12/07,20:00,2983,8150,258,156,586,0,9,0,529,0,-1904,0,0,10767,16.01
2023/12/07,21:00,2987,8014,231,156,590,0,3,0,175,0,-1772,0,0,10384,15.73
2023/12/07,22:00,2994,7710,204,156,595,0,3,0,18,0,-1756,0,0,9924,14.65
2023/12/07,23:00,2991,7333,161,156,598,0,7,0,1,0,-1806,0,0,9441,13.32
2023/12/08,00:00,2994,6666,151,156,599,0,8,-12,0,0,-1666,0,0,8896,12.25
2023/12/08,01:00,2993,6730,150,156,593,0,9,-4,0,0,-1786,0,0,8841,12.25
2023/12/08,02:00,2993,7171,143,156,594,0,6,-11,0,0,-1734,0,0,9318,13.04
2023/12/08,03:00,2994,7490,145,156,595,0,8,0,45,0,-1520,0,0,9913,13.31
2023/12/08,04:00,2991,7676,163,156,593,0,8,0,152,0,-1498,0,0,10241,14.15
2023/12/08,05:00,2992,7717,194,156,593,0,10,0,365,0,-1456,0,0,10571,15.01
2023/12/08,06:00,2993,7705,442,156,594,0,15,0,916,0,-1712,0,0,11109,17.29
2023/12/08,07:00,2991,7763,402,156,593,252,28,0,1398,0,-1972,0,0,11611,19.3
2023/12/08,08:00,2991,7044,179,156,592,1843,38,0,463,0,-1912,0,0,11394,15.18
2023/12/08,09:00,2993,4852,158,156,590,4092,38,-118,0,0,-1904,1,0,10857,12.04
2023/12/08,10:00,2991,3265,149,156,594,6065,35,-679,0,0,-2138,1,0,10438,7.32
2023/12/08,11:00,2991,2838,149,156,561,7249,41,-1260,0,0,-2376,1,0,10349,2.52
2023/12/08,12:00,2989,2614,146,156,505,7392,35,-1567,0,0,-2484,1,0,9786,0.01
2023/12/08,13:00,2993,3023,146,157,543,6790,31,-1437,0,0,-2364,1,0,9882,2.53
2023/12/08,14:00,2991,3798,162,158,582,5198,40,-854,0,0,-2456,1,0,9619,9.98
2023/12/08,15:00,2991,5387,162,158,589,2954,43,-217,0,0,-2336,0,0,9731,12.09
2023/12/08,16:00,2991,7408,234,158,594,752,35,0,161,0,-2192,0,0,10141,15.31
2023/12/08,17:00,2989,7876,419,158,596,8,37,0,619,0,-1988,0,0,10714,17
2023/12/08,18:00,2989,7870,433,158,599,0,52,0,562,0,-1752,0,0,10911,16.66
2023/12/08,19:00,2988,7809,364,158,595,0,61,0,396,0,-1672,0,0,10699,16.07
2023/12/08,20:00,2989,7724,251,158,593,0,71,0,282,0,-1678,0,0,10390,15.97
2023/12/08,21:00,2989,7628,173,158,593,0,72,0,125,0,-1788,0,0,9950,15.04
2023/12/08,22:00,2989,7363,162,158,592,0,86,0,1,0,-1822,0,0,9529,13.19
2023/12/08,23:00,2992,6827,142,158,597,0,79,0,2,0,-1688,0,0,9109,12.39
2023/12/09,00:00,2992,6109,144,158,593,0,86,0,1,0,-1582,0,0,8501,12.39
2023/12/09,01:00,2991,6066,139,158,593,0,88,-14,0,0,-1704,0,0,8317,12.03
2023/12/09,02:00,2990,6711,135,158,594,0,79,-11,0,0,-1918,0,0,8738,12.5
2023/12/09,03:00,2994,7072,178,157,595,0,72,0,3,0,-1782,0,0,9289,12.53
2023/12/09,04:00,2992,7178,253,157,598,0,60,0,142,0,-1874,0,0,9506,12.56
2023/12/09,05:00,2990,7125,233,157,597,0,55,0,110,0,-1858,0,0,9409,12.23
2023/12/09,06:00,2993,6974,263,157,595,0,49,0,91,0,-1924,0,0,9198,11.93
2023/12/09,07:00,2990,6994,224,157,598,186,40,0,126,0,-1944,0,0,9371,12.42
2023/12/09,08:00,2991,5972,160,157,595,1252,39,0,37,0,-1812,0,0,9391,11.28
2023/12/09,09:00,2991,4047,153,157,593,2579,29,-81,0,0,-1508,0,0,8960,10
2023/12/09,10:00,2993,3643,139,157,585,3463,22,-558,0,0,-1546,0,0,8898,7.51
2023/12/09,11:00,2988,3471,139,156,545,3227,15,0,116,0,-1972,0,0,8685,1.56
2023/12/09,12:00,2992,3576,135,156,564,3800,14,-860,0,0,-1950,0,0,8427,1
2023/12/09,13:00,2993,3375,134,156,586,4127,18,-1096,0,0,-1864,0,0,8429,4.08
2023/12/09,14:00,2990,3891,142,156,594,3432,17,-964,0,0,-2044,0,0,8214,10.15
2023/12/09,15:00,2991,4925,145,156,591,2006,14,-666,0,0,-2048,0,0,8114,10.4
2023/12/09,16:00,2992,5859,176,156,593,577,17,0,32,0,-1850,0,0,8552,12.88
2023/12/09,17:00,2983,6181,454,157,594,7,20,0,587,0,-1642,0,0,9341,13.25
2023/12/09,18:00,2989,6228,504,157,595,0,15,0,501,0,-1490,0,0,9499,12.84
2023/12/09,19:00,2983,6267,364,158,598,0,18,0,413,0,-1492,0,0,9309,12.45
2023/12/09,20:00,2991,6298,215,158,597,0,20,0,400,0,-1596,0,0,9083,12.48
2023/12/09,21:00,2991,6162,143,158,594,0,15,0,201,0,-1506,0,0,8758,12.48
2023/12/09,22:00,2985,5997,135,158,597,0,10,0,4,0,-1434,0,0,8452,10.79
2023/12/09,23:00,2988,5786,141,158,602,0,10,-4,0,0,-1502,0,0,8179,10.16
2023/12/10,00:00,2987,5460,139,158,600,0,10,-4,0,0,-1612,0,0,7738,11.01
2023/12/10,01:00,2989,5404,137,158,601,0,8,-23,0,0,-1594,0,0,7680,10.5
2023/12/10,02:00,2990,5851,135,158,597,0,8,-15,0,0,-1642,0,0,8082,10.9
2023/12/10,03:00,2991,6069,190,158,599,0,13,0,285,0,-1644,0,0,8661,10.77
2023/12/10,04:00,2989,6105,347,158,598,0,20,0,330,0,-1640,0,0,8907,10.96
2023/12/10,05:00,2991,5973,291,158,601,0,26,0,400,0,-1666,0,0,8774,10.96
2023/12/10,06:00,2990,5600,198,158,599,0,31,0,443,0,-1648,0,0,8371,10.77
2023/12/10,07:00,2990,5030,330,158,596,211,28,0,711,0,-1660,0,0,8394,10.41
2023/12/10,08:00,2990,3591,198,158,582,1579,32,0,227,0,-1338,0,0,8019,6.02
2023/12/10,09:00,2990,2652,154,158,547,3686,27,-907,0,0,-1836,0,0,7471,3.36
2023/12/10,10:00,2991,2348,139,158,536,5290,18,-1649,0,0,-2148,397,0,7683,0.01
2023/12/10,11:00,2987,2342,140,156,535,5741,13,-1993,0,0,-2108,1201,0,7813,0.01
2023/12/10,12:00,2989,2364,136,156,533,5852,12,-2203,0,0,-2092,1237,0,7747,0.01
2023/12/10,13:00,2992,2466,133,156,537,5375,10,-2037,0,0,-2064,873,0,7568,0.01
2023/12/10,14:00,2987,2887,128,156,543,4693,9,-1917,0,0,-2056,74,0,7430,0.51
2023/12/10,15:00,2992,3560,132,156,586,2423,9,-701,0,0,-1746,0,0,7411,1.56
2023/12/10,16:00,2988,4840,239,156,595,563,22,0,51,0,-1586,0,0,7868,7.91
2023/12/10,17:00,2984,6165,467,157,599,7,37,0,138,0,-1790,0,0,8764,11.22
2023/12/10,18:00,2984,6219,390,157,598,0,49,0,17,0,-1342,0,0,9072,12
2023/12/10,19:00,2983,6223,282,157,598,0,50,0,3,0,-1326,0,0,8970,11.9
2023/12/10,20:00,2989,6038,198,157,598,0,54,-3,0,0,-1344,0,0,8687,11.66
2023/12/10,21:00,2990,5775,152,157,597,0,56,-9,0,0,-1326,0,0,8392,10.8
2023/12/10,22:00,2988,5480,130,157,599,0,66,0,5,0,-1394,0,0,8031,9.69
2023/12/10,23:00,2988,4950,130,157,599,0,87,0,14,0,-1182,0,0,7743,8.53
2023/12/11,00:00,2987,4496,134,157,598,0,74,-30,0,0,-1038,0,0,7378,6.19
2023/12/11,01:00,2990,4525,140,157,596,0,93,-151,0,0,-1064,0,0,7286,5
2023/12/11,02:00,2984,5215,137,156,595,0,99,-13,0,0,-1398,0,0,7775,8.48
2023/12/11,03:00,2990,5924,134,157,595,0,96,-11,0,0,-1486,0,0,8399,9.32
2023/12/11,04:00,2986,6243,144,157,591,0,85,-6,0,0,-1504,0,0,8696,8.95
2023/12/11,05:00,2989,6487,188,157,592,0,98,0,92,0,-1914,0,0,8689,10.02
2023/12/11,06:00,2988,6628,324,157,591,1,105,0,27,0,-1994,0,0,8827,10.66
2023/12/11,07:00,2988,6844,289,155,589,29,149,-5,0,0,-1746,0,0,9292,12.53
2023/12/11,08:00,2991,7060,249,156,587,283,207,0,1,0,-1512,0,0,10022,13.66
2023/12/11,09:00,2989,6817,238,155,579,687,231,-2,0,0,-1264,0,0,10430,12.42
2023/12/11,10:00,2987,6334,222,154,579,1132,221,-1,0,0,-1274,0,0,10354,11.8
2023/12/11,11:00,2990,6777,161,154,581,1075,191,0,3,0,-1458,0,0,10474,11.3
2023/12/11,12:00,2989,6151,155,154,580,967,191,-11,0,0,-1122,0,0,10054,10.06
2023/12/11,13:00,2987,6439,163,154,578,1044,178,0,8,0,-1172,0,0,10379,11.9
2023/12/11,14:00,2988,7142,164,154,576,654,188,0,47,0,-1578,0,0,10335,12.33
2023/12/11,15:00,2990,7316,157,153,578,343,189,0,107,0,-1528,0,0,10305,12.33
2023/12/11,16:00,2980,7717,184,153,582,98,194,0,122,0,-1464,0,0,10566,13.59
2023/12/11,17:00,2983,7773,449,153,582,1,197,0,114,0,-1568,0,0,10684,13.96
2023/12/11,18:00,2987,7799,506,152,581,0,212,0,259,0,-1854,0,0,10642,13.29
2023/12/11,19:00,2985,7538,382,152,586,0,181,0,40,0,-1680,0,0,10184,12.48
2023/12/11,20:00,2989,7468,298,152,585,0,160,0,1,0,-1856,0,0,9797,12.01
2023/12/11,21:00,2989,6731,235,151,581,0,185,-6,0,0,-1602,0,0,9264,10.8
2023/12/11,22:00,2987,6216,204,150,581,0,173,0,7,0,-1516,0,0,8802,8.46
2023/12/11,23:00,2985,5471,203,150,584,0,163,0,9,0,-1144,0,0,8421,4
2023/12/12,00:00,2984,4597,220,150,583,0,158,-5,0,0,-736,0,0,7951,6
2023/12/12,01:00,2985,4412,220,150,581,0,135,-12,0,0,-688,0,0,7783,5
2023/12/12,02:00,2983,5185,222,151,579,0,136,-8,0,0,-1070,0,0,8178,6.19
2023/12/12,03:00,2987,5810,244,151,580,0,161,-8,0,0,-1228,0,0,8697,5.05
2023/12/12,04:00,2987,5960,270,153,575,0,153,-4,0,0,-1152,0,0,8942,6.69
2023/12/12,05:00,2987,5725,279,153,579,0,154,-8,0,0,-996,0,0,8873,5.24
2023/12/12,06:00,2987,5567,314,153,580,0,175,0,5,0,-958,0,0,8823,7
2023/12/12,07:00,2988,5892,377,154,581,78,211,0,3,0,-1120,0,0,9164,9.69
2023/12/12,08:00,2985,6180,288,154,571,575,224,0,104,0,-1328,0,0,9753,11.3
2023/12/12,09:00,2984,5965,220,155,563,1283,216,0,27,0,-1234,0,0,10179,11.36
2023/12/12,10:00,2988,5677,222,155,565,2042,195,-135,0,0,-1474,0,0,10235,11.98
2023/12/12,11:00,2988,5909,208,155,567,2171,194,-14,0,0,-2036,0,0,10142,12.86
2023/12/12,12:00,2984,5488,201,154,575,2012,206,0,4,0,-1848,0,0,9776,10.24
2023/12/12,13:00,2982,5859,191,155,571,1822,210,0,9,0,-1708,0,0,10091,11.37
2023/12/12,14:00,2985,6275,181,155,568,1295,211,0,2,0,-1604,0,0,10068,10.8
2023/12/12,15:00,2989,6461,186,155,570,715,205,-4,0,0,-1278,0,0,9999,10.8
2023/12/12,16:00,2985,7449,192,157,577,278,206,0,21,0,-1580,0,0,10285,11.67
2023/12/12,17:00,2981,7694,387,157,579,8,209,0,95,0,-1584,0,0,10526,12.92
2023/12/12,18:00,2981,7621,580,157,577,0,201,0,0,0,-1584,0,0,10533,13
2023/12/12,19:00,2984,7675,404,157,577,0,189,-2,0,0,-1752,0,0,10232,12.63
2023/12/12,20:00,2987,7310,213,157,578,0,196,-2,0,0,-1612,0,0,9827,11.86
2023/12/12,21:00,2988,7069,183,157,577,0,171,0,0,0,-1756,0,0,9389,12
2023/12/12,22:00,2988,6672,166,157,575,0,162,0,0,0,-1738,0,0,8982,10.25
2023/12/12,23:00,2988,5998,166,157,579,0,151,-10,0,0,-1426,0,0,8603,9.6
2023/12/13,00:00,2986,5013,172,157,577,0,152,-7,0,0,-938,0,0,8112,11.23
2023/12/13,01:00,2986,4686,172,157,579,0,148,0,0,0,-802,0,0,7926,11.33
2023/12/13,02:00,2988,5301,162,158,576,0,127,0,2,0,-980,0,0,8334,11.8
2023/12/13,03:00,2990,6110,162,158,578,0,139,0,84,0,-1256,0,0,8965,10.8
2023/12/13,04:00,2988,6122,192,158,571,0,133,0,435,0,-1284,0,0,9315,11.52
2023/12/13,05:00,2988,6024,226,158,574,0,147,0,696,0,-1394,0,0,9419,11.8
2023/12/13,06:00,2991,6036,298,158,574,0,145,0,780,0,-1392,0,0,9590,12.23
2023/12/13,07:00,2986,5736,360,158,577,193,142,0,1182,0,-1488,0,0,9846,12.23
2023/12/13,08:00,2992,4799,224,158,573,1646,119,0,959,0,-1680,0,0,9790,11.93
2023/12/13,09:00,2991,3629,188,158,573,3819,105,0,73,0,-2100,0,0,9436,7.9
2023/12/13,10:00,2993,3037,184,158,558,5844,83,-1103,0,0,-2410,0,0,9344,2.25
2023/12/13,11:00,2990,2862,173,157,528,7018,74,-1699,0,0,-2534,15,0,9569,0.01
2023/12/13,12:00,2988,2840,161,158,531,7110,66,-2037,0,0,-2516,180,0,9301,0.01
2023/12/13,13:00,2988,2986,157,158,535,6658,44,-1657,0,0,-2484,12,0,9385,0.05
2023/12/13,14:00,2987,3501,160,158,565,5218,32,-1173,0,0,-2292,0,0,9156,2.56
2023/12/13,15:00,2985,4795,160,158,572,2962,29,-289,0,0,-2216,0,0,9156,6.61
2023/12/13,16:00,2988,6656,282,158,580,793,29,0,237,0,-2040,0,0,9683,13.94
2023/12/13,17:00,2981,7374,456,158,582,10,43,0,399,0,-1826,0,0,10177,14.33
2023/12/13,18:00,2986,7615,445,158,584,0,62,0,428,0,-1896,0,0,10382,14.24
2023/12/13,19:00,2983,7609,325,158,581,0,82,0,277,0,-1816,0,0,10199,13.73
2023/12/13,20:00,2987,7642,183,158,582,0,80,0,146,0,-1912,0,0,9866,13.69
2023/12/13,21:00,2988,7426,164,158,580,0,84,0,20,0,-1936,0,0,9484,13.2
2023/12/13,22:00,2989,6761,162,158,579,0,105,-3,0,0,-1608,0,0,9143,12.9
2023/12/13,23:00,2991,5887,163,158,586,0,131,0,0,0,-1204,0,0,8712,12.27
2023/12/14,00:00,2987,5725,161,158,585,0,134,-4,0,0,-1666,0,0,8080,10.66
2023/12/14,01:00,2986,5566,157,158,586,0,136,-2,0,0,-1592,0,0,7995,8.29
2023/12/14,02:00,2987,6251,154,158,583,0,115,0,5,0,-1848,0,0,8405,10.41
2023/12/14,03:00,2988,6541,151,157,583,0,105,0,1,0,-1548,0,0,8978,9.96
2023/12/14,04:00,2987,6777,162,157,581,0,98,0,13,0,-1438,0,0,9337,9.85
2023/12/14,05:00,2989,6779,220,157,582,0,100,0,158,0,-1528,0,0,9457,10.31
2023/12/14,06:00,2988,6912,297,157,581,0,101,0,244,0,-1674,0,0,9606,11.82
2023/12/14,07:00,2988,6950,345,157,577,135,99,0,326,0,-1720,0,0,9857,13.23
2023/12/14,08:00,2991,6655,186,157,569,1141,102,-1,0,0,-1804,0,0,9996,11.82
2023/12/14,09:00,2990,5866,172,156,572,2215,85,-6,0,0,-1990,0,0,10060,10
2023/12/14,10:00,2989,5371,168,154,567,2695,69,-284,0,0,-1534,0,0,10195,9.33
2023/12/14,11:00,2990,5186,160,155,573,2591,54,-218,0,0,-1208,0,0,10283,10.4
2023/12/14,12:00,2992,5432,153,154,574,2202,59,-892,0,0,-742,0,0,9932,5.33
2023/12/14,13:00,2987,5662,151,154,576,1449,55,0,171,0,-930,0,0,10275,5.27
2023/12/14,14:00,2987,6167,145,154,575,943,58,0,669,0,-1364,0,0,10334,8
2023/12/14,15:00,2988,6732,148,155,575,477,79,0,45,0,-810,0,0,10389,11.67
2023/12/14,16:00,2988,7433,249,155,573,126,88,0,33,0,-1052,0,0,10593,13.67
2023/12/14,17:00,2984,7709,391,155,576,1,119,0,200,0,-1334,0,0,10801,14.09
2023/12/14,18:00,2983,7682,546,155,581,0,126,0,127,0,-1414,0,0,10786,14.09
2023/12/14,19:00,2985,7705,278,155,574,0,128,0,122,0,-1534,0,0,10413,13.55
2023/12/14,20:00,2991,7393,161,155,574,0,155,0,0,0,-1494,0,0,9935,12.73
2023/12/14,21:00,2991,6964,163,155,575,0,161,-2,0,0,-1580,0,0,9427,12.57
2023/12/14,22:00,2987,6855,166,155,576,0,162,0,3,0,-1890,0,0,9014,11.4
2023/12/14,23:00,2991,6279,156,155,580,0,154,0,10,0,-1682,0,0,8643,10.8
2023/12/15,00:00,2986,5743,149,155,580,0,147,-467,0,0,-1216,0,0,8077,8.22
2023/12/15,01:00,2986,5889,151,154,577,0,146,-740,0,0,-1218,0,0,7945,5.12
2023/12/15,02:00,2988,6029,149,155,578,0,155,-328,0,0,-1460,0,0,8266,8.29
2023/12/15,03:00,2988,6189,152,154,581,0,163,-8,0,0,-1340,0,0,8879,7.44
2023/12/15,04:00,2983,6295,178,154,576,0,154,-1,0,0,-1198,0,0,9141,7.37
2023/12/15,05:00,2988,6301,216,153,576,0,152,0,0,0,-1318,0,0,9068,7.78
2023/12/15,06:00,2987,6414,258,154,577,1,156,0,1,0,-1522,0,0,9026,8.61
2023/12/15,07:00,2987,6695,312,152,579,99,167,0,71,0,-1756,0,0,9306,10.68
2023/12/15,08:00,2989,6629,180,151,573,798,149,0,195,0,-1932,0,0,9732,12.14
2023/12/15,09:00,2988,6383,177,152,572,1555,151,0,100,0,-2038,0,0,10040,11.78
2023/12/15,10:00,2991,5621,160,152,574,2356,147,-159,0,0,-1816,0,0,10026,11.15
2023/12/15,11:00,2989,5440,154,151,575,2889,181,-275,0,0,-2270,0,0,9834,11.62
2023/12/15,12:00,2989,5363,149,152,576,2445,197,-517,0,0,-2018,0,0,9336,9.62
2023/12/15,13:00,2987,5334,152,152,570,2287,235,-313,0,0,-1812,0,0,9592,11.27
2023/12/15,14:00,2984,5769,154,152,571,1898,241,-44,0,0,-1860,0,0,9865,10.4
2023/12/15,15:00,2987,6415,164,152,561,1082,232,-2,0,0,-1686,0,0,9905,11.01
2023/12/15,16:00,2984,7360,188,152,574,286,213,0,1,0,-1674,0,0,10084,12.47
2023/12/15,17:00,2987,7528,528,152,577,4,185,0,59,0,-1982,0,0,10038,12.9
2023/12/15,18:00,2978,7502,421,152,580,0,157,0,171,0,-1916,0,0,10045,12.35
2023/12/15,19:00,2980,7450,279,152,577,0,156,0,5,0,-1984,0,0,9615,11.33
2023/12/15,20:00,2977,7008,192,151,577,0,147,0,0,0,-1792,0,0,9260,11.35
2023/12/15,21:00,2986,6437,174,150,579,0,139,-1,0,0,-1672,0,0,8792,11.01
2023/12/15,22:00,2986,6337,157,151,577,0,160,0,0,0,-1760,0,0,8608,9.69
2023/12/15,23:00,2988,5725,149,152,581,0,171,0,10,0,-1520,0,0,8256,8.7
2023/12/16,00:00,2982,5063,152,153,579,0,157,0,8,0,-1262,0,0,7832,8.07
2023/12/16,01:00,2987,4679,159,154,578,0,145,-13,0,0,-1052,0,0,7637,8.02
2023/12/16,02:00,2985,5279,179,154,577,0,155,-12,0,0,-1304,0,0,8013,8.25
2023/12/16,03:00,2983,6014,280,155,581,0,144,-12,0,0,-1628,0,0,8517,8.92
2023/12/16,04:00,2988,6153,353,155,579,0,159,0,82,0,-1682,0,0,8787,9.35
2023/12/16,05:00,2987,5653,274,155,583,0,189,0,1,0,-1236,0,0,8606,9.43
2023/12/16,06:00,2983,4817,229,156,582,2,205,-3,0,0,-752,0,0,8219,9.8
2023/12/16,07:00,2987,5182,197,157,580,62,233,-7,0,0,-992,0,0,8399,10.8
2023/12/16,08:00,2987,6024,187,157,577,399,249,0,0,0,-1622,0,0,8958,11.53
2023/12/16,09:00,2989,5646,181,157,573,909,254,-17,0,0,-1454,0,0,9238,11.97
2023/12/16,10:00,2992,5897,166,157,575,887,259,0,3,0,-1538,0,0,9398,12.19
2023/12/16,11:00,2985,6019,170,157,580,699,286,0,7,0,-1296,0,0,9607,11.83
2023/12/16,12:00,2988,6127,162,157,579,535,317,0,4,0,-1280,0,0,9589,11.22
2023/12/16,13:00,2990,6168,167,158,579,640,320,0,5,0,-1390,0,0,9637,12.1
2023/12/16,14:00,2987,6237,167,158,581,704,301,0,1,0,-1560,0,0,9576,12.53
2023/12/16,15:00,2987,6647,197,158,579,504,299,-6,0,0,-1748,0,0,9617,11.68
2023/12/16,16:00,2987,7135,287,158,579,226,321,-1,0,0,-1700,0,0,9992,11.07
2023/12/16,17:00,2981,7655,470,158,581,6,326,-1,0,0,-1584,0,0,10592,12.23
2023/12/16,18:00,2982,7614,545,158,583,1,314,-1,0,0,-1456,0,0,10740,12.22
2023/12/16,19:00,2985,7794,337,158,586,0,314,0,4,0,-1588,0,0,10590,11.84
