,,Shikoku,,,,,,,,,,,,,,JEPX Day-Ahead Market Price
,,Nuclear,Thermal,Hydropower,Geothermal,Biomass,SolarPV,Wind,Pumped hydro(pump up),Pumped hydro(generate),Import,Export,SolarPV(curtailment),Wind(curtailment),Demand,Shikoku
2023/01/13,01:00,880,3360,40,0,180,0,70,0,0,1580,0,0,0,2950,19.86
2023/01/13,02:00,880,3380,40,0,180,0,70,0,0,1410,0,0,0,3140,20.28
2023/01/13,03:00,880,3390,50,0,180,0,80,0,0,1280,0,0,0,3300,19.2
2023/01/13,04:00,880,3370,40,0,180,0,90,0,0,1210,0,0,0,3350,20
2023/01/13,05:00,880,3390,50,0,180,0,100,0,0,1260,0,0,0,3340,20.55
2023/01/13,06:00,880,3680,110,0,180,0,110,0,0,1550,0,0,0,3410,20.51
2023/01/13,07:00,880,3730,160,0,180,40,120,0,110,1730,0,0,0,3490,21.6
2023/01/13,08:00,880,3520,190,0,180,290,140,0,210,1590,0,0,0,3820,22.73
2023/01/13,09:00,880,3650,160,0,180,470,160,0,20,1640,0,0,0,3880,25.6
2023/01/13,10:00,880,3380,70,0,180,770,150,0,0,1640,0,0,0,3790,21.8
2023/01/13,11:00,880,3400,70,0,180,1050,160,0,0,1980,0,0,0,3760,19.36
2023/01/13,12:00,880,3020,80,0,180,740,150,0,0,1590,0,0,0,3460,13.01
2023/01/13,13:00,880,3360,70,0,180,500,160,0,0,1460,0,0,0,3690,19.69
2023/01/13,14:00,880,3610,70,0,180,230,170,0,0,1440,0,0,0,3700,20.78
2023/01/13,15:00,880,3820,100,0,180,110,160,0,0,1550,0,0,0,3700,21.47
2023/01/13,16:00,880,3730,250,0,180,40,170,0,0,1480,0,0,0,3770,21.44
2023/01/13,17:00,880,3590,320,0,180,0,170,0,0,1410,0,0,0,3730,21.3
2023/01/13,18:00,880,3470,360,0,180,0,170,0,20,1390,0,0,0,3690,21.3
2023/01/13,19:00,880,3390,280,0,180,0,160,0,20,1370,0,0,0,3540,21.4
2023/01/13,20:00,880,3330,230,0,180,0,160,0,0,1400,0,0,0,3380,21.43
2023/01/13,21:00,880,3260,160,0,180,0,170,0,0,1470,0,0,0,3180,21.46
2023/01/13,22:00,880,3200,130,0,180,0,160,0,0,1590,0,0,0,2960,20.68
2023/01/13,23:00,880,3070,140,0,180,0,140,0,0,1530,0,0,0,2880,18.85
2023/01/14,00:00,880,2850,150,0,180,0,120,0,0,1430,0,0,0,2750,17.67
2023/01/14,01:00,880,2760,170,0,180,0,120,0,0,1310,0,0,0,2800,17.66
2023/01/14,02:00,880,2810,180,0,180,0,100,0,0,1190,0,0,0,2960,17.8
2023/01/14,03:00,880,2860,240,0,180,0,80,0,0,1120,0,0,0,3120,17.79
2023/01/14,04:00,880,2880,220,0,180,0,60,0,0,1100,0,0,0,3120,17.63
2023/01/14,05:00,880,2850,190,0,190,0,30,0,0,1170,0,0,0,2970,17.51
2023/01/14,06:00,880,2830,210,0,180,0,40,0,0,1320,0,0,0,2820,17.59
2023/01/14,07:00,880,2850,270,0,180,20,30,0,0,1320,0,0,0,2910,17.69
2023/01/14,08:00,880,2910,310,0,180,100,30,0,0,1180,0,0,0,3230,19.25
2023/01/14,09:00,880,2860,290,0,180,200,20,0,20,1130,0,0,0,3320,20.15
2023/01/14,10:00,880,2950,260,0,180,290,0,0,0,1260,0,0,0,3300,20.2
2023/01/14,11:00,880,2860,230,0,190,460,0,0,0,1340,0,0,0,3280,20.33
2023/01/14,12:00,880,2900,240,0,180,640,0,0,0,1660,0,0,0,3180,18.69
2023/01/14,13:00,880,2880,250,0,180,610,0,0,10,1690,0,0,0,3120,18.56
2023/01/14,14:00,880,2880,250,0,180,480,10,0,10,1580,0,0,0,3110,18.94
2023/01/14,15:00,880,2940,250,0,180,230,30,0,20,1430,0,0,0,3100,19.18
2023/01/14,16:00,880,3100,320,0,180,50,60,0,20,1510,0,0,0,3100,19.46
2023/01/14,17:00,880,3170,330,0,180,0,100,0,20,1480,0,0,0,3200,18.61
2023/01/14,18:00,880,3180,350,0,180,0,90,0,20,1490,0,0,0,3210,18.41
2023/01/14,19:00,880,3040,350,0,190,0,80,0,0,1430,0,0,0,3110,18.48
2023/01/14,20:00,880,2980,290,0,190,0,80,0,0,1430,0,0,0,2990,18.1
2023/01/14,21:00,880,2840,210,0,180,0,90,0,0,1380,0,0,0,2820,18.19
2023/01/14,22:00,880,2730,210,0,180,0,110,0,0,1440,0,0,0,2670,18.21
2023/01/14,23:00,880,2680,190,0,180,0,100,0,0,1400,0,0,0,2630,14.64
2023/01/15,00:00,880,2600,180,0,180,0,90,0,0,1370,0,0,0,2560,17.44
2023/01/15,01:00,880,2540,190,0,180,0,110,0,10,1290,0,0,0,2620,17.25
2023/01/15,02:00,880,2680,190,0,180,0,90,0,20,1240,0,0,0,2800,17.43
2023/01/15,03:00,880,2740,190,0,180,0,90,0,20,1120,0,0,0,2980,17.55
2023/01/15,04:00,880,2710,170,0,180,0,90,0,0,1040,0,0,0,2990,17.53
2023/01/15,05:00,880,2640,190,0,180,0,70,0,0,1130,0,0,0,2830,15.08
2023/01/15,06:00,880,2600,190,0,180,0,60,0,0,1300,0,0,0,2610,15.25
2023/01/15,07:00,880,2610,190,0,190,30,60,0,0,1360,0,0,0,2600,17.04
2023/01/15,08:00,880,2650,220,0,180,180,60,0,0,1350,0,0,0,2820,17.48
2023/01/15,09:00,880,2260,250,0,180,310,50,0,20,1080,0,0,0,2870,15.04
2023/01/15,10:00,880,1870,270,0,180,420,40,0,10,830,0,0,0,2840,9.51
2023/01/15,11:00,880,1820,290,0,180,480,40,0,0,900,0,0,0,2790,10.68
2023/01/15,12:00,880,1740,200,0,190,440,70,0,0,650,0,0,0,2870,8.52
2023/01/15,13:00,880,1650,200,0,180,590,40,0,10,720,0,0,0,2830,11.61
2023/01/15,14:00,880,1880,190,0,180,580,30,0,10,940,0,0,0,2810,17.19
2023/01/15,15:00,880,2050,210,0,180,360,40,0,0,880,0,0,0,2840,17.85
2023/01/15,16:00,880,2290,250,0,180,90,50,0,0,850,0,0,0,2890,18.78
2023/01/15,17:00,880,2860,260,0,180,0,40,0,0,1100,0,0,0,3120,20.34
2023/01/15,18:00,880,2900,260,0,180,0,40,0,10,1070,0,0,0,3200,20.29
2023/01/15,19:00,880,2820,240,0,180,0,50,0,10,1050,0,0,0,3130,20
2023/01/15,20:00,880,2840,180,0,180,0,60,0,0,1130,0,0,0,3010,19.95
2023/01/15,21:00,880,2700,150,0,180,0,70,0,0,1130,0,0,0,2850,19.47
2023/01/15,22:00,880,2650,150,0,180,0,70,0,0,1250,0,0,0,2680,18.38
2023/01/15,23:00,880,2590,150,0,180,0,70,0,0,1250,0,0,0,2620,17.31
2023/01/16,00:00,880,2600,150,0,180,0,50,0,0,1320,0,0,0,2540,17.5
2023/01/16,01:00,880,2520,130,0,180,0,70,0,0,1180,0,0,0,2600,17.28
2023/01/16,02:00,880,2580,150,0,180,0,80,0,0,1070,0,0,0,2800,17.09
2023/01/16,03:00,880,2740,150,0,180,0,100,0,0,1050,0,0,0,3000,16.47
2023/01/16,04:00,880,2780,140,0,180,0,120,0,0,1030,0,0,0,3070,17.59
2023/01/16,05:00,880,2740,180,0,180,0,140,0,0,1080,0,0,0,3040,17.68
2023/01/16,06:00,880,2870,180,0,180,0,150,0,0,1200,0,0,0,3060,18.64
2023/01/16,07:00,880,2970,330,0,180,40,170,0,10,1330,0,0,0,3250,19.24
2023/01/16,08:00,880,2980,320,0,180,160,180,0,20,980,0,0,0,3740,20.61
2023/01/16,09:00,880,3150,250,0,180,420,190,0,0,1140,0,0,0,3930,20.49
2023/01/16,10:00,880,3120,170,0,180,750,190,0,0,1480,0,0,0,3810,20.48
2023/01/16,11:00,880,3150,160,0,180,1000,190,0,0,1820,0,0,0,3740,20.01
2023/01/16,12:00,880,3200,170,0,180,900,170,0,0,1980,0,0,0,3520,17.53
2023/01/16,13:00,880,3090,150,0,180,820,180,0,0,1680,0,0,0,3620,17.8
2023/01/16,14:00,880,3170,150,0,180,580,170,0,0,1510,0,0,0,3620,18.02
2023/01/16,15:00,880,3410,170,0,180,260,170,0,0,1440,0,0,0,3630,18.76
2023/01/16,16:00,880,3610,280,0,180,70,170,0,0,1440,0,0,0,3750,20.8
2023/01/16,17:00,880,3460,390,0,180,0,160,0,10,1270,0,0,0,3810,23.37
2023/01/16,18:00,880,3490,410,0,180,0,140,0,20,1280,0,0,0,3840,22.1
2023/01/16,19:00,880,3700,380,0,180,0,120,0,20,1560,0,0,0,3720,20.38
2023/01/16,20:00,880,3760,250,0,180,0,110,0,0,1590,0,0,0,3590,20.1
2023/01/16,21:00,880,3490,180,0,180,0,90,0,0,1440,0,0,0,3380,20.14
2023/01/16,22:00,880,3210,130,0,180,0,50,0,0,1290,0,0,0,3160,19.37
2023/01/16,23:00,880,2980,120,0,180,0,40,0,0,1130,0,0,0,3070,17.92
2023/01/17,00:00,880,2820,120,0,180,0,50,0,0,1070,0,0,0,2980,18.26
2023/01/17,01:00,880,2850,160,0,180,0,40,0,0,1050,0,0,0,3060,17.68
2023/01/17,02:00,880,2820,170,0,180,0,50,0,0,830,0,0,0,3270,18.78
2023/01/17,03:00,880,3040,160,0,180,0,30,0,0,830,0,0,0,3460,17.8
2023/01/17,04:00,880,3160,120,0,180,0,30,0,0,860,0,0,0,3510,18.39
2023/01/17,05:00,880,3310,130,0,180,0,60,0,0,1020,0,0,0,3540,18.93
2023/01/17,06:00,880,3600,200,0,180,0,60,0,0,1270,0,0,0,3650,21.61
2023/01/17,07:00,880,3570,270,0,180,80,70,0,20,1290,0,0,0,3780,23.08
2023/01/17,08:00,880,3290,180,0,180,610,60,0,10,1100,0,0,0,4110,21.23
2023/01/17,09:00,880,3050,170,0,180,1210,20,0,0,1540,0,0,0,3970,19.5
2023/01/17,10:00,880,2870,150,0,180,1620,10,0,0,1880,0,0,0,3830,18.02
2023/01/17,11:00,880,2320,140,0,180,1810,10,0,0,1540,0,0,0,3800,17.82
2023/01/17,12:00,880,2310,150,0,180,1810,10,0,230,1400,0,0,0,3710,16.12
2023/01/17,13:00,880,2420,160,0,180,1420,20,0,0,1360,0,0,0,3720,18.04
2023/01/17,14:00,880,2790,120,0,180,1230,20,0,0,1560,0,0,0,3660,18.87
2023/01/17,15:00,880,3320,140,0,180,750,10,0,0,1550,0,0,0,3730,19.76
2023/01/17,16:00,880,3720,230,0,180,210,10,0,0,1420,0,0,0,3810,20.8
2023/01/17,17:00,880,3710,340,0,180,0,20,0,0,1220,0,0,0,3910,23.65
2023/01/17,18:00,880,3970,420,0,180,0,20,0,20,1540,0,0,0,3950,23.76
2023/01/17,19:00,880,3400,340,0,180,0,30,0,10,1030,0,0,0,3810,21.98
2023/01/17,20:00,880,3240,210,0,180,0,30,0,0,860,0,0,0,3680,20.58
2023/01/17,21:00,880,3130,110,0,180,0,30,0,0,860,0,0,0,3470,20.19
2023/01/17,22:00,880,3040,110,0,180,0,30,0,0,1030,0,0,0,3210,19.19
2023/01/17,23:00,880,2940,110,0,180,0,40,0,0,1060,0,0,0,3090,18.35
2023/01/18,00:00,880,2840,100,0,180,0,60,0,0,1100,0,0,0,2960,18.21
2023/01/18,01:00,880,2840,100,0,180,0,80,0,0,1080,0,0,0,3000,17.68
2023/01/18,02:00,880,2890,100,0,180,0,100,0,0,970,0,0,0,3180,17.67
2023/01/18,03:00,880,2910,100,0,180,0,120,0,0,860,0,0,0,3330,17.66
2023/01/18,04:00,880,2920,130,0,190,0,130,0,0,860,0,0,0,3390,17.73
2023/01/18,05:00,880,2930,100,0,180,0,160,0,0,860,0,0,0,3390,17.96
2023/01/18,06:00,880,3060,200,0,180,0,150,0,0,1000,0,0,0,3470,19.56
2023/01/18,07:00,880,3120,300,0,180,60,140,0,20,1100,0,0,0,3600,20.74
2023/01/18,08:00,880,3370,220,0,180,400,120,0,10,1160,0,0,0,4020,22.68
2023/01/18,09:00,880,3280,160,0,180,730,90,0,10,1360,0,0,0,3970,21.77
2023/01/18,10:00,880,2920,130,0,180,1120,70,0,0,1420,0,0,0,3880,19.37
2023/01/18,11:00,880,2920,200,0,180,1270,70,0,10,1750,0,0,0,3780,18.57
2023/01/18,12:00,880,2990,150,0,180,1140,90,0,0,1830,0,0,0,3600,13.45
2023/01/18,13:00,880,2920,180,0,180,1160,120,0,0,1690,0,0,0,3750,17.71
2023/01/18,14:00,880,3180,150,0,180,770,150,0,0,1610,0,0,0,3700,18.39
2023/01/18,15:00,880,3270,140,0,180,610,160,0,0,1520,0,0,0,3720,18.64
2023/01/18,16:00,880,3820,180,0,180,240,150,0,0,1640,0,0,0,3810,20.66
2023/01/18,17:00,880,3820,320,0,180,0,150,0,10,1500,0,0,0,3860,23.37
2023/01/18,18:00,880,3480,360,0,180,0,160,0,10,1140,0,0,0,3930,23.39
2023/01/18,19:00,880,3480,360,0,180,0,170,0,0,1260,0,0,0,3810,21.38
2023/01/18,20:00,880,3390,240,0,180,0,180,0,0,1180,0,0,0,3690,21.68
2023/01/18,21:00,880,3190,150,0,180,0,160,0,0,1090,0,0,0,3470,20.5
2023/01/18,22:00,880,3110,120,0,180,0,150,0,0,1220,0,0,0,3220,19.38
2023/01/18,23:00,880,2950,110,0,180,0,150,0,0,1170,0,0,0,3100,18.19
2023/01/19,00:00,880,2850,90,0,180,0,140,0,0,1120,0,0,0,3020,17.81
2023/01/19,01:00,880,2840,90,0,180,0,110,0,0,1030,0,0,0,3070,17.66
2023/01/19,02:00,880,2920,100,0,180,0,110,0,0,900,0,0,0,3290,17.57
2023/01/19,03:00,880,2990,100,0,180,0,110,0,0,800,0,0,0,3460,17.56
2023/01/19,04:00,880,2960,130,0,180,0,110,0,0,750,0,0,0,3510,17.76
2023/01/19,05:00,880,2970,100,0,180,0,100,0,0,670,0,0,0,3560,17.79
2023/01/19,06:00,880,3140,180,0,180,0,90,0,0,800,0,0,0,3670,20.1
2023/01/19,07:00,880,3250,260,0,180,80,60,0,20,910,0,0,0,3820,20.99
2023/01/19,08:00,880,3240,230,0,180,550,50,0,10,990,0,0,0,4150,20.99
2023/01/19,09:00,880,3230,180,0,180,1030,30,0,0,1440,0,0,0,4090,19.06
2023/01/19,10:00,880,2930,160,0,180,1240,40,0,0,1550,0,0,0,3880,18.34
2023/01/19,11:00,880,2730,180,0,180,1430,50,0,10,1610,0,0,0,3850,15.94
2023/01/19,12:00,880,2560,140,0,180,1580,60,0,0,1760,0,0,0,3640,6.02
2023/01/19,13:00,880,2900,180,0,180,1390,60,0,0,1830,0,0,0,3760,13.5
2023/01/19,14:00,880,2930,160,0,180,840,90,0,0,1360,0,0,0,3720,18.25
2023/01/19,15:00,880,3220,150,0,180,440,80,0,0,1200,0,0,0,3750,20.59
2023/01/19,16:00,880,3760,240,0,180,150,70,0,0,1400,0,0,0,3880,20.57
2023/01/19,17:00,880,3580,380,0,180,0,60,0,30,1170,0,0,0,3940,23.32
2023/01/19,18:00,880,3320,400,0,180,0,40,0,20,800,0,0,0,4040,23.27
2023/01/19,19:00,880,3140,380,0,180,0,30,0,0,690,0,0,0,3920,20.94
2023/01/19,20:00,880,3250,250,0,180,0,40,0,0,810,0,0,0,3790,20.83
2023/01/19,21:00,880,3120,170,0,180,0,60,0,0,820,0,0,0,3590,20.42
2023/01/19,22:00,880,3000,140,0,180,0,80,0,0,980,0,0,0,3300,19.16
2023/01/19,23:00,880,2890,130,0,180,0,80,0,0,970,0,0,0,3190,18.22
2023/01/20,00:00,880,2790,110,0,180,0,90,0,0,960,0,0,0,3090,17.56
2023/01/20,01:00,880,2790,110,0,180,0,100,0,0,940,0,0,0,3120,17.46
2023/01/20,02:00,880,2830,110,0,180,0,90,0,0,810,0,0,0,3280,16.52
2023/01/20,03:00,880,2810,120,0,180,0,90,0,0,640,0,0,0,3440,16.02
2023/01/20,04:00,880,2820,120,0,180,0,100,0,0,620,0,0,0,3480,17
2023/01/20,05:00,880,2820,120,0,180,0,110,0,0,590,0,0,0,3520,17.59
2023/01/20,06:00,880,2910,250,0,180,0,120,0,0,700,0,0,0,3640,19.38
2023/01/20,07:00,880,2930,290,0,180,60,120,0,0,680,0,0,0,3780,21.15
2023/01/20,08:00,880,2920,210,0,180,500,120,0,0,630,0,0,0,4180,20.92
2023/01/20,09:00,880,2780,170,0,180,1070,100,0,0,1040,0,0,0,4140,19.51
2023/01/20,10:00,880,2400,140,0,180,1580,100,0,140,1280,0,0,0,3860,17.31
2023/01/20,11:00,880,2160,140,0,180,1820,90,0,290,1210,0,0,0,3770,14.88
2023/01/20,12:00,880,1730,150,0,180,1650,140,0,290,850,0,0,0,3590,10
2023/01/20,13:00,880,2320,130,0,180,1660,130,0,150,1450,0,0,0,3700,13.15
2023/01/20,14:00,880,2780,150,0,180,1250,150,0,0,1720,0,0,0,3670,17.31
2023/01/20,15:00,880,3190,160,0,180,520,170,0,0,1350,0,0,0,3750,17.71
2023/01/20,16:00,880,3440,210,0,180,170,170,0,0,1230,0,0,0,3820,19.58
2023/01/20,17:00,880,3390,370,0,180,0,170,0,20,1140,0,0,0,3870,21.69
2023/01/20,18:00,880,2940,350,0,180,0,170,0,240,820,0,0,0,3940,21.39
2023/01/20,19:00,880,3170,370,0,180,0,190,0,130,1080,0,0,0,3840,18.92
2023/01/20,20:00,880,3400,270,0,180,0,190,0,0,1210,0,0,0,3710,20.35
2023/01/20,21:00,880,3370,150,0,180,0,190,0,0,1240,0,0,0,3530,19.27
2023/01/20,22:00,880,3070,150,0,180,0,190,0,0,1180,0,0,0,3290,18.16
2023/01/20,23:00,880,2810,140,0,180,0,180,0,0,1000,0,0,0,3190,17.41
2023/01/21,00:00,880,2700,110,0,180,0,150,0,0,940,0,0,0,3080,17.18
2023/01/21,01:00,880,2680,120,0,180,0,120,0,0,820,0,0,0,3160,17.14
2023/01/21,02:00,880,2690,110,0,180,0,120,0,0,600,0,0,0,3380,17
2023/01/21,03:00,880,2690,130,0,180,0,100,0,0,470,0,0,0,3510,17.12
2023/01/21,04:00,880,2670,130,0,180,0,80,0,0,410,0,0,0,3530,17.02
2023/01/21,05:00,880,2680,130,0,180,0,100,0,0,510,0,0,0,3460,17.28
2023/01/21,06:00,880,2810,150,0,180,0,90,0,0,700,0,0,0,3410,17.36
2023/01/21,07:00,880,3010,150,0,180,100,80,0,0,860,0,0,0,3540,18.82
2023/01/21,08:00,880,2680,140,0,180,660,40,0,0,790,0,0,0,3790,18.01
2023/01/21,09:00,880,2510,120,0,180,1270,30,0,10,1390,0,0,0,3590,17.37
2023/01/21,10:00,880,2490,90,0,180,1740,30,0,160,1850,0,0,0,3400,16.58
2023/01/21,11:00,880,2460,90,0,180,1920,40,0,310,1900,0,0,0,3360,12.49
2023/01/21,12:00,880,2230,100,0,180,1930,50,0,310,1830,0,0,0,3230,11.33
2023/01/21,13:00,880,2380,90,0,180,1870,70,0,300,2000,0,0,0,3170,11.87
2023/01/21,14:00,880,2580,110,0,180,1530,100,0,160,2140,0,0,0,3080,12.49
2023/01/21,15:00,880,2650,120,0,180,970,110,0,10,1810,0,0,0,3090,14.51
2023/01/21,16:00,880,3160,140,0,180,350,100,0,0,1530,0,0,0,3280,18.35
2023/01/21,17:00,880,3100,230,0,180,10,100,0,0,980,0,0,0,3520,21
2023/01/21,18:00,880,2790,270,0,180,0,100,0,200,720,0,0,0,3700,21.2
2023/01/21,19:00,880,2910,200,0,180,0,80,0,300,890,0,0,0,3660,20
2023/01/21,20:00,880,2940,200,0,180,0,70,0,280,960,0,0,0,3590,19.68
2023/01/21,21:00,880,3070,140,0,180,0,40,0,10,880,0,0,0,3440,19.1
2023/01/21,22:00,880,2980,120,0,180,0,20,0,0,950,0,0,0,3230,18.26
2023/01/21,23:00,880,2820,120,0,180,0,20,0,0,810,0,0,0,3210,17.59
2023/01/22,00:00,880,2720,110,0,180,0,20,0,0,710,0,0,0,3200,17.36
2023/01/22,01:00,880,2650,110,0,180,0,20,0,0,570,0,0,0,3270,17.03
2023/01/22,02:00,880,2650,110,0,170,0,20,0,0,380,0,0,0,3450,16.5
2023/01/22,03:00,880,2740,120,0,180,0,20,0,0,410,0,0,0,3530,17
2023/01/22,04:00,880,2680,110,0,180,0,10,0,0,370,0,0,0,3490,17.01
2023/01/22,05:00,880,2620,120,0,170,0,10,0,0,420,0,0,0,3380,17.03
2023/01/22,06:00,880,2700,150,0,180,0,10,0,0,660,0,0,0,3260,17.18
2023/01/22,07:00,880,2790,150,0,180,100,20,0,0,760,0,0,0,3360,17.65
2023/01/22,08:00,880,2600,120,0,180,660,10,0,20,940,0,0,0,3490,16.99
2023/01/22,09:00,880,2510,110,0,180,1230,10,0,310,1260,0,0,0,3350,12.55
2023/01/22,10:00,880,2330,90,0,180,1580,10,0,250,1600,0,0,0,3220,16
2023/01/22,11:00,880,2250,110,0,180,1620,10,0,10,1940,0,0,0,3100,14.76
2023/01/22,12:00,880,2280,120,0,180,1350,10,0,10,1640,0,0,0,3170,12.76
2023/01/22,13:00,880,2460,90,0,180,1180,0,0,300,1350,0,0,0,3140,10.55
2023/01/22,14:00,880,2790,110,0,180,880,0,0,300,1430,0,0,0,3110,2.51
2023/01/22,15:00,880,2820,120,0,180,620,0,0,150,1360,0,0,0,3110,2.25
2023/01/22,16:00,880,2880,150,0,180,200,20,0,0,1060,0,0,0,3250,16.68
2023/01/22,17:00,880,3220,240,0,180,0,40,0,0,1050,0,0,0,3510,20.04
2023/01/22,18:00,880,3200,230,0,180,0,40,0,230,1110,0,0,0,3650,19.32
2023/01/22,19:00,880,3180,190,0,180,0,50,0,140,1020,0,0,0,3600,19.13
2023/01/22,20:00,880,3210,180,0,180,0,40,0,0,990,0,0,0,3500,19.06
2023/01/22,21:00,880,2880,120,0,180,0,40,0,0,790,0,0,0,3310,18.17
2023/01/22,22:00,880,2770,120,0,180,0,60,0,0,960,0,0,0,3050,17.29
2023/01/22,23:00,880,2740,120,0,180,0,70,0,0,1020,0,0,0,2970,16.97
2023/01/23,00:00,880,2770,110,0,180,0,70,0,290,810,0,0,0,2910,16.5
2023/01/23,01:00,880,2740,110,0,180,0,70,0,290,720,0,0,0,2970,16
2023/01/23,02:00,880,2610,100,0,180,0,60,0,0,650,0,0,0,3180,15.58
2023/01/23,03:00,880,2630,110,0,180,0,60,0,0,510,0,0,0,3350,16.48
2023/01/23,04:00,880,2770,100,0,180,0,70,0,10,600,0,0,0,3410,17
2023/01/23,05:00,880,2880,110,0,180,0,90,0,10,670,0,0,0,3480,17.58
2023/01/23,06:00,880,3020,110,0,180,0,110,0,0,660,0,0,0,3640,18.58
2023/01/23,07:00,880,3010,230,0,180,20,120,0,0,590,0,0,0,3850,22.83
2023/01/23,08:00,880,3150,320,0,180,160,70,0,20,440,0,0,0,4340,24.06
2023/01/23,09:00,880,3310,250,0,180,370,40,0,0,510,0,0,0,4520,24.56
2023/01/23,10:00,880,3250,130,0,180,400,60,0,0,510,0,0,0,4390,22.47
2023/01/23,11:00,880,3250,130,0,180,420,60,0,0,590,0,0,0,4330,22.24
2023/01/23,12:00,880,3170,100,0,180,370,60,0,0,610,0,0,0,4150,18.77
2023/01/23,13:00,880,3390,120,0,180,370,50,0,0,680,0,0,0,4310,19.28
2023/01/23,14:00,880,3350,110,0,180,220,70,0,0,530,0,0,0,4280,20.57
2023/01/23,15:00,880,3470,120,0,180,130,80,0,0,630,0,0,0,4230,20.27
2023/01/23,16:00,880,3660,170,0,180,80,80,0,0,810,0,0,0,4240,22.04
2023/01/23,17:00,880,3590,320,0,180,10,70,0,0,800,0,0,0,4250,23.5
2023/01/23,18:00,880,3440,310,0,180,0,60,0,20,620,0,0,0,4270,23.22
2023/01/23,19:00,880,3750,320,0,180,0,60,0,20,1090,0,0,0,4120,22.43
2023/01/23,20:00,880,3730,230,0,180,0,50,0,0,1120,0,0,0,3950,20.6
2023/01/23,21:00,880,3530,170,0,180,0,70,0,0,1130,0,0,0,3700,18.59
2023/01/23,22:00,880,3080,140,0,180,0,70,0,0,910,0,0,0,3440,17.18
2023/01/23,23:00,880,2830,120,0,180,0,80,0,0,760,0,0,0,3330,17.1
2023/01/24,00:00,880,2900,130,0,180,0,70,0,0,970,0,0,0,3190,15.73
2023/01/24,01:00,880,2850,120,0,180,0,90,0,0,910,0,0,0,3210,15.35
2023/01/24,02:00,880,2850,110,0,180,0,120,0,0,760,0,0,0,3380,13.51
2023/01/24,03:00,880,3000,140,0,180,0,150,0,0,840,0,0,0,3510,15.37
2023/01/24,04:00,880,3030,140,0,180,0,150,0,0,820,0,0,0,3560,13.51
2023/01/24,05:00,880,3100,130,0,180,0,130,0,0,850,0,0,0,3570,17
2023/01/24,06:00,880,3100,150,0,180,0,110,0,20,710,0,0,0,3730,18.4
2023/01/24,07:00,880,3080,130,0,180,70,120,0,0,600,0,0,0,3860,20.87
2023/01/24,08:00,880,3700,190,0,180,310,140,0,0,1090,0,0,0,4310,22.96
2023/01/24,09:00,880,3660,170,0,170,570,140,0,0,1100,0,0,0,4490,21.44
2023/01/24,10:00,880,3690,140,0,170,740,130,0,0,1330,0,0,0,4420,18.87
2023/01/24,11:00,880,3780,110,0,170,760,100,0,80,1250,0,0,0,4470,18.32
2023/01/24,12:00,880,3310,100,0,170,880,80,0,290,850,0,0,0,4280,17
2023/01/24,13:00,880,3760,110,0,170,960,60,0,20,1490,0,0,0,4470,18.08
2023/01/24,14:00,880,4200,150,0,170,550,30,0,20,1390,0,0,0,4610,18.32
2023/01/24,15:00,880,4320,150,0,170,480,30,0,0,1290,0,0,0,4740,20.36
2023/01/24,16:00,880,4370,250,0,170,250,30,0,0,1100,0,0,0,4850,25.1
2023/01/24,17:00,880,4350,330,0,180,10,40,0,30,950,0,0,0,4870,30.4
2023/01/24,18:00,880,4350,330,0,180,0,40,0,30,810,0,0,0,5000,30.16
2023/01/24,19:00,880,4240,360,0,180,0,60,0,10,830,0,0,0,4900,26.88
2023/01/24,20:00,880,4060,320,0,180,0,70,0,240,1020,0,0,0,4730,23.41
2023/01/24,21:00,880,4010,210,0,180,0,100,0,110,1030,0,0,0,4460,22.52
2023/01/24,22:00,880,3860,150,0,180,0,100,0,0,1060,0,0,0,4110,18.68
2023/01/24,23:00,880,3770,150,0,180,0,100,0,0,1030,0,0,0,4050,18.2
2023/01/25,00:00,880,3460,140,0,180,0,100,0,0,810,0,0,0,3950,17.32
2023/01/25,01:00,880,3420,140,0,180,0,100,0,0,760,0,0,0,3960,16.75
2023/01/25,02:00,880,3410,130,0,180,0,100,0,0,660,0,0,0,4040,15.5
2023/01/25,03:00,880,3450,150,0,180,0,90,0,0,710,0,0,0,4040,15
2023/01/25,04:00,880,3570,140,0,180,0,90,0,0,850,0,0,0,4010,16
2023/01/25,05:00,880,3790,140,0,180,0,90,0,10,1040,0,0,0,4050,16.54
2023/01/25,06:00,880,4250,260,0,180,0,100,0,30,1370,0,0,0,4330,21.27
2023/01/25,07:00,880,4280,300,0,180,80,100,0,250,1490,0,0,0,4580,26.17
2023/01/25,08:00,880,4320,290,0,180,510,110,0,250,1500,0,0,0,5040,28.25
2023/01/25,09:00,880,3870,260,0,170,1060,110,0,240,1540,0,0,0,5050,25.83
2023/01/25,10:00,880,3790,220,0,170,1510,120,0,10,1840,0,0,0,4860,22.22
2023/01/25,11:00,880,3820,130,0,170,1730,120,0,10,2070,0,0,0,4770,20.06
2023/01/25,12:00,880,3540,100,0,170,1830,120,0,280,1870,0,0,0,4490,17.6
2023/01/25,13:00,880,3690,100,0,170,1710,130,0,10,2200,0,0,0,4490,18.48
2023/01/25,14:00,880,3740,140,0,170,1360,120,0,10,2030,0,0,0,4390,20.56
2023/01/25,15:00,880,3930,230,0,170,880,110,0,20,1860,0,0,0,4360,22.69
