,,Hokkaido,,,,,,,,,,,,,,JEPX Day-Ahead Market Price
,,Nuclear,Thermal,Hydropower,Geothermal,Biomass,SolarPV,Wind,Pumped hydro(pump up),Pumped hydro(generate),Import,Export,SolarPV(curtailment),Wind(curtailment),Demand,Hokkaido
2023/06/10,03:00,0,1695,724,15,172,0,256,0,61,0,-208,0,0,2716,9.57
2023/06/10,04:00,0,1667,735,16,172,58,250,0,79,0,-235,0,0,2743,9.16
2023/06/10,05:00,0,1630,730,15,172,170,240,0,59,0,-349,0,0,2668,8.88
2023/06/10,06:00,0,1539,705,15,171,269,225,0,26,0,-328,0,0,2622,8.36
2023/06/10,07:00,0,1538,669,15,170,423,157,0,26,0,-342,0,0,2656,8.11
2023/06/10,08:00,0,1558,671,15,172,531,135,0,25,0,-338,0,0,2768,9.31
2023/06/10,09:00,0,1428,692,15,171,641,128,0,20,0,-287,0,0,2807,10.19
2023/06/10,10:00,0,1454,642,15,171,772,113,-7,0,0,-351,0,0,2809,8.62
2023/06/10,11:00,0,1487,633,15,171,809,108,-204,0,0,-233,0,0,2785,7.22
2023/06/10,12:00,0,1576,530,15,171,812,92,-212,0,0,-242,0,0,2743,10
2023/06/10,13:00,0,1537,578,15,171,728,87,-215,0,0,-177,0,0,2724,10.58
2023/06/10,14:00,0,1575,619,15,172,629,95,-9,0,0,-355,0,0,2741,10.73
2023/06/10,15:00,0,1508,661,15,178,461,106,0,23,0,-231,0,0,2722,10.66
2023/06/10,16:00,0,1515,764,16,186,281,125,0,20,0,-130,0,0,2778,10.72
2023/06/10,17:00,0,1642,795,15,191,111,134,0,21,0,-106,0,0,2804,10.87
2023/06/10,18:00,0,1594,830,15,195,19,136,0,33,0,-18,0,0,2804,11.1
2023/06/10,19:00,0,1649,847,15,196,0,86,0,80,0,-3,0,0,2871,11.15
2023/06/10,20:00,0,1680,766,15,203,0,109,0,95,0,-85,0,0,2783,10.92
2023/06/10,21:00,0,1558,719,15,204,0,131,0,84,0,-89,0,0,2621,10.67
2023/06/10,22:00,0,1593,690,15,205,0,122,0,61,0,-157,0,0,2529,10.52
2023/06/10,23:00,0,1476,687,16,207,0,187,0,80,0,-183,0,0,2470,9.38
2023/06/11,00:00,0,1480,663,15,216,0,194,0,79,0,-247,0,0,2399,10.55
2023/06/11,01:00,0,1503,680,15,217,0,159,0,81,0,-259,0,0,2396,9.73
2023/06/11,02:00,0,1419,717,15,217,0,191,0,60,0,-121,0,0,2498,9.73
2023/06/11,03:00,0,1468,763,15,217,0,158,0,33,0,-29,0,0,2624,10.03
2023/06/11,04:00,0,1621,763,16,217,74,145,0,21,0,-193,0,0,2663,10.13
2023/06/11,05:00,0,1620,713,15,217,256,146,0,21,0,-347,0,0,2641,9.7
2023/06/11,06:00,0,1414,694,15,216,402,149,0,21,0,-393,0,0,2519,9.27
2023/06/11,07:00,0,1368,620,15,216,593,162,-36,0,0,-420,0,0,2517,9.05
2023/06/11,08:00,0,1419,589,15,220,807,178,-226,0,0,-427,0,0,2576,7.84
2023/06/11,09:00,0,1265,639,15,234,1009,169,-279,0,0,-412,0,0,2640,7.22
2023/06/11,10:00,0,1276,597,16,238,1202,162,-404,0,0,-418,0,0,2668,4
2023/06/11,11:00,0,1256,603,15,241,1283,180,-407,0,0,-409,0,0,2763,2.71
2023/06/11,12:00,0,1218,553,15,243,1200,167,-411,0,0,-261,0,0,2725,3.92
2023/06/11,13:00,0,1172,579,15,246,1085,144,-272,0,0,-302,0,0,2667,7.22
2023/06/11,14:00,0,1272,645,15,255,848,99,-74,0,0,-386,0,0,2675,7.29
2023/06/11,15:00,0,1421,741,15,247,539,111,0,21,0,-399,0,0,2697,7.74
2023/06/11,16:00,0,1517,779,15,219,344,126,0,24,0,-279,0,0,2745,9.53
2023/06/11,17:00,0,1617,853,15,237,172,138,0,26,0,-226,0,0,2832,10.61
2023/06/11,18:00,0,1386,897,15,248,24,138,0,31,74,0,0,0,2813,10.73
2023/06/11,19:00,0,1289,887,15,250,0,132,0,146,213,0,0,0,2931,10.71
2023/06/11,20:00,0,1294,860,16,257,0,147,0,137,120,0,0,0,2830,10.32
2023/06/11,21:00,0,1198,789,15,272,0,149,0,155,121,0,0,0,2698,9.89
2023/06/11,22:00,0,1166,694,15,282,0,145,0,101,133,0,0,0,2536,9.22
2023/06/11,23:00,0,1167,678,15,285,0,140,0,85,91,0,0,0,2462,8.42
2023/06/12,00:00,0,1148,676,15,285,0,139,0,81,13,0,0,0,2357,8.43
2023/06/12,01:00,0,1049,746,15,285,0,164,0,71,42,0,0,0,2372,8.31
2023/06/12,02:00,0,1197,736,16,285,0,174,0,25,103,0,0,0,2536,8.1
2023/06/12,03:00,0,1284,733,15,284,0,177,0,21,163,0,0,0,2677,8.03
2023/06/12,04:00,0,1263,720,15,285,72,192,0,20,156,0,0,0,2722,8.02
2023/06/12,05:00,0,1140,724,15,284,257,180,0,15,118,0,0,0,2732,7.88
2023/06/12,06:00,0,1099,716,15,283,405,199,0,20,0,-2,0,0,2734,7.82
2023/06/12,07:00,0,1123,665,15,282,578,234,0,17,0,-104,0,0,2811,8.03
2023/06/12,08:00,0,1185,622,15,283,809,267,0,19,0,-149,0,0,3051,8.45
2023/06/12,09:00,0,1123,675,15,283,1027,267,0,17,0,-164,0,0,3242,6.5
2023/06/12,10:00,0,1144,672,15,282,1150,278,-71,0,0,-182,0,0,3288,3
2023/06/12,11:00,0,1220,662,15,282,1213,292,-153,0,0,-182,0,0,3350,3
2023/06/12,12:00,0,1230,591,15,283,1177,282,-188,0,0,-203,0,0,3187,4.83
2023/06/12,13:00,0,1324,636,15,283,1080,253,-206,0,0,-115,0,0,3268,7.21
2023/06/12,14:00,0,1373,683,15,282,934,206,-154,0,0,-67,0,0,3271,12.53
2023/06/12,15:00,0,1490,762,15,282,649,201,-6,0,0,-156,0,0,3237,13.34
2023/06/12,16:00,0,1661,836,15,281,440,186,0,20,0,-145,0,0,3293,13.59
2023/06/12,17:00,0,1727,897,15,284,193,179,0,22,0,-132,0,0,3184,13.59
2023/06/12,18:00,0,1691,901,15,283,28,166,0,93,0,-73,0,0,3105,13.59
2023/06/12,19:00,0,1634,884,15,284,1,138,0,156,10,0,0,0,3122,13.59
2023/06/12,20:00,0,1553,833,15,283,0,136,0,125,26,0,0,0,2972,11.52
2023/06/12,21:00,0,1495,779,15,283,0,151,0,30,35,0,0,0,2787,10.47
2023/06/12,22:00,0,1433,757,15,283,0,159,0,27,0,-30,0,0,2645,10.16
2023/06/12,23:00,0,1414,674,15,284,0,167,0,45,0,-44,0,0,2554,8.88
2023/06/13,00:00,0,1411,659,15,284,0,178,0,23,0,-110,0,0,2461,9.52
2023/06/13,01:00,0,1315,731,15,284,0,183,0,24,0,-80,0,0,2472,8.72
2023/06/13,02:00,0,1297,755,15,283,0,184,0,21,54,0,0,0,2610,8.24
2023/06/13,03:00,0,1319,765,15,282,0,185,0,63,109,0,0,0,2738,8.06
2023/06/13,04:00,0,1288,770,15,282,61,178,0,98,95,0,0,0,2786,8.02
2023/06/13,05:00,0,1291,761,15,284,182,173,0,65,0,-43,0,0,2727,8.1
2023/06/13,06:00,0,1325,746,15,282,284,173,0,28,0,-109,0,0,2743,8.15
2023/06/13,07:00,0,1313,668,15,284,434,165,0,26,0,-62,0,0,2843,7.98
2023/06/13,08:00,0,1403,634,15,284,564,166,0,28,33,0,0,0,3126,7.93
2023/06/13,09:00,0,1479,666,15,283,622,164,0,69,4,0,0,0,3303,8.05
2023/06/13,10:00,0,1309,642,15,283,660,168,0,71,75,0,0,0,3223,7.65
2023/06/13,11:00,0,1501,595,15,283,737,152,-145,0,115,0,0,0,3253,7.25
2023/06/13,12:00,0,1612,557,15,283,677,132,-153,0,11,0,0,0,3134,5
2023/06/13,13:00,0,1681,578,15,283,585,104,-174,0,145,0,0,0,3217,8.43
2023/06/13,14:00,0,1589,710,15,283,464,91,-18,0,75,0,0,0,3208,11.13
2023/06/13,15:00,0,1625,781,15,283,348,61,0,21,4,0,0,0,3139,13.92
2023/06/13,16:00,0,1743,818,15,283,215,36,0,101,0,-15,0,0,3195,14.01
2023/06/13,17:00,0,1692,869,15,282,86,30,0,148,0,-2,0,0,3119,14.01
2023/06/13,18:00,0,1690,874,15,282,16,32,0,99,77,0,0,0,3083,14.01
2023/06/13,19:00,0,1719,850,15,284,0,41,0,155,9,0,0,0,3072,14.01
2023/06/13,20:00,0,1709,816,15,283,0,36,0,107,0,-40,0,0,2924,14.01
2023/06/13,21:00,0,1604,738,15,283,0,35,0,19,23,0,0,0,2717,11.03
2023/06/13,22:00,0,1384,698,15,284,0,38,0,23,133,0,0,0,2574,10.71
2023/06/13,23:00,0,1367,652,15,284,0,32,0,20,127,0,0,0,2497,10.02
2023/06/14,00:00,0,1294,633,15,285,0,33,0,31,103,0,0,0,2394,9.42
2023/06/14,01:00,0,1283,643,15,285,0,41,0,29,115,0,0,0,2411,8.67
2023/06/14,02:00,0,1184,731,15,285,0,62,0,20,237,0,0,0,2535,8.69
2023/06/14,03:00,0,1310,745,15,286,0,40,0,25,279,0,0,0,2700,8.85
2023/06/14,04:00,0,1280,742,15,286,66,23,0,20,273,0,0,0,2704,8.71
2023/06/14,05:00,0,1262,725,15,285,227,18,0,19,117,0,0,0,2669,8.63
2023/06/14,06:00,0,1266,635,15,283,397,24,0,21,26,0,0,0,2666,10.07
2023/06/14,07:00,0,1275,587,15,283,662,20,0,25,0,-85,0,0,2782,10.1
2023/06/14,08:00,0,1354,619,15,283,892,19,0,67,0,-113,0,0,3137,12.09
2023/06/14,09:00,0,1373,568,15,278,1041,19,0,39,0,-51,0,0,3282,13.57
2023/06/14,10:00,0,1434,545,15,277,1136,14,-297,0,172,0,0,0,3297,13.58
2023/06/14,11:00,0,1537,521,15,277,1153,20,-390,0,111,0,0,0,3243,13.39
2023/06/14,12:00,0,1588,463,15,277,1176,22,-387,0,0,-23,0,0,3132,10.83
2023/06/14,13:00,0,1575,499,15,277,1064,18,-203,0,7,0,0,0,3252,11.12
2023/06/14,14:00,0,1551,612,15,276,885,10,-176,0,12,0,0,0,3185,11.35
2023/06/14,15:00,0,1743,765,15,276,668,20,-172,0,0,-180,0,0,3134,11.6
2023/06/14,16:00,0,1737,803,15,276,432,21,0,1,0,-93,0,0,3193,11.12
2023/06/14,17:00,0,1654,849,15,276,168,19,0,46,95,0,0,0,3122,12.23
2023/06/14,18:00,0,1714,858,15,276,24,20,0,137,6,0,0,0,3050,13.62
2023/06/14,19:00,0,1592,848,15,276,0,13,0,110,232,0,0,0,3086,13.62
2023/06/14,20:00,0,1407,800,15,277,0,17,0,74,381,0,0,0,2970,11.12
2023/06/14,21:00,0,1374,730,15,277,0,26,0,19,349,0,0,0,2790,10.31
2023/06/14,22:00,0,1314,625,16,278,0,42,0,20,354,0,0,0,2649,9.17
2023/06/14,23:00,0,1209,624,15,277,0,108,0,18,290,0,0,0,2540,9.02
2023/06/15,00:00,0,1203,654,15,278,0,128,0,19,118,0,0,0,2414,10.32
2023/06/15,01:00,0,1163,694,15,278,0,133,0,23,93,0,0,0,2399,8.9
2023/06/15,02:00,0,1160,730,15,278,0,129,0,20,172,0,0,0,2504,8.71
2023/06/15,03:00,0,1237,718,15,277,0,101,0,20,251,0,0,0,2620,9.02
2023/06/15,04:00,0,1267,710,16,277,67,121,0,21,160,0,0,0,2639,9.27
2023/06/15,05:00,0,1336,659,15,277,237,147,0,18,0,-59,0,0,2630,9.11
2023/06/15,06:00,0,1299,604,15,276,366,206,0,22,0,-131,0,0,2658,9.69
2023/06/15,07:00,0,1347,557,15,276,552,270,0,21,0,-240,0,0,2798,11
2023/06/15,08:00,0,1375,489,15,277,730,295,0,24,0,-163,0,0,3042,10.75
2023/06/15,09:00,0,1441,492,13,278,933,273,0,22,0,-222,0,0,3230,11.67
2023/06/15,10:00,0,1409,465,0,280,1043,232,0,29,0,-167,0,0,3290,11.31
2023/06/15,11:00,0,1455,465,0,279,1043,232,0,35,0,-210,0,0,3299,11.6
2023/06/15,12:00,0,1457,407,0,280,1008,232,0,22,0,-237,0,0,3168,10.73
2023/06/15,13:00,0,1544,472,0,278,852,216,0,93,0,-199,0,0,3256,11.45
2023/06/15,14:00,0,1606,619,0,278,704,228,0,36,0,-198,0,0,3272,11.74
2023/06/15,15:00,0,1548,728,0,277,506,230,0,45,0,-131,0,0,3204,12.1
2023/06/15,16:00,0,1508,777,0,276,299,220,0,22,126,0,0,0,3229,12.68
2023/06/15,17:00,0,1501,806,0,279,129,233,0,23,186,0,0,0,3156,12.68
2023/06/15,18:00,0,1445,809,0,279,23,255,0,82,190,0,0,0,3083,13.1
2023/06/15,19:00,0,1488,788,0,281,1,222,0,109,236,0,0,0,3125,12.68
2023/06/15,20:00,0,1453,746,0,281,0,213,0,80,216,0,0,0,2988,10.74
2023/06/15,21:00,0,1435,677,0,280,0,217,0,19,160,0,0,0,2788,9.28
2023/06/15,22:00,0,1367,580,0,279,0,226,0,23,190,0,0,0,2666,9.83
2023/06/15,23:00,0,1319,541,0,280,0,277,0,32,149,0,0,0,2600,9.41
2023/06/16,00:00,0,1280,572,0,280,0,268,0,21,63,0,0,0,2484,10.13
2023/06/16,01:00,0,1317,550,0,281,0,216,0,38,83,0,0,0,2485,8.77
2023/06/16,02:00,0,1314,559,0,280,0,178,0,74,206,0,0,0,2612,9.1
2023/06/16,03:00,0,1319,578,0,281,0,171,0,113,261,0,0,0,2724,9.36
2023/06/16,04:00,0,1334,580,0,281,65,144,0,107,254,0,0,0,2765,9.53
2023/06/16,05:00,0,1303,588,0,281,225,105,0,97,147,0,0,0,2745,9.25
2023/06/16,06:00,0,1345,558,0,280,349,117,0,46,98,0,0,0,2793,9.48
2023/06/16,07:00,0,1352,516,0,279,549,74,0,27,75,0,0,0,2872,9.77
2023/06/16,08:00,0,1368,560,0,280,794,67,0,25,68,0,0,0,3161,8.63
2023/06/16,09:00,0,1504,609,0,277,1022,59,0,22,0,-82,0,0,3412,8.62
2023/06/16,10:00,0,1466,594,0,277,1149,31,-89,0,5,0,0,0,3433,8.63
2023/06/16,11:00,0,1427,579,0,277,1272,46,-234,0,40,0,0,0,3407,8.49
2023/06/16,12:00,0,1318,514,0,277,1326,56,-228,0,0,-75,0,0,3188,8.38
2023/06/16,13:00,0,1443,578,0,277,1311,47,-234,0,0,-86,0,0,3335,8.9
2023/06/16,14:00,0,1596,606,0,277,1121,26,-224,0,0,-83,0,0,3319,8.76
2023/06/16,15:00,0,1532,693,0,277,857,44,0,9,0,-122,0,0,3289,9.63
2023/06/16,16:00,0,1588,777,0,276,511,50,0,20,100,0,0,0,3323,10.83
2023/06/16,17:00,0,1573,795,0,279,212,56,0,87,218,0,0,0,3219,11.12
2023/06/16,18:00,0,1603,818,0,279,42,50,0,298,45,0,0,0,3134,13.56
2023/06/16,19:00,0,1652,767,0,279,1,39,0,124,294,0,0,0,3155,14.14
2023/06/16,20:00,0,1600,691,0,279,0,46,0,95,328,0,0,0,3038,11.19
2023/06/16,21:00,0,1562,604,0,278,0,55,0,45,304,0,0,0,2848,10.26
2023/06/16,22:00,0,1465,513,0,278,0,67,0,22,377,0,0,0,2722,10.56
2023/06/16,23:00,0,1473,507,0,278,0,76,0,23,280,0,0,0,2637,9.9
2023/06/17,00:00,0,1438,502,0,275,0,99,0,19,174,0,0,0,2507,10.8
2023/06/17,01:00,0,1390,573,0,267,0,162,0,21,68,0,0,0,2482,9.79
2023/06/17,02:00,0,1286,621,0,264,0,250,0,24,161,0,0,0,2606,9.9
2023/06/17,03:00,0,1190,650,0,265,0,292,0,19,281,0,0,0,2697,10.01
2023/06/17,04:00,0,1322,654,0,263,80,318,0,19,68,0,0,0,2725,10.49
2023/06/17,05:00,0,1370,626,0,261,356,320,0,51,0,-237,0,0,2746,9.34
2023/06/17,06:00,0,1264,558,0,260,612,376,0,50,0,-408,0,0,2711,6.47
2023/06/17,07:00,0,1073,480,0,259,844,402,0,34,0,-351,0,0,2740,3.76
2023/06/17,08:00,0,956,442,0,275,1123,416,-20,0,0,-257,0,0,2935,2.83
2023/06/17,09:00,0,986,482,0,277,1307,437,-314,0,0,-146,0,0,3028,0.01
2023/06/17,10:00,0,913,476,0,276,1419,415,-366,0,0,-87,0,0,3046,0.01
2023/06/17,11:00,0,981,479,0,277,1383,381,-325,0,4,0,0,0,3179,0.01
2023/06/17,12:00,0,993,410,0,276,1274,426,-316,0,0,-17,0,0,3047,0.01
2023/06/17,13:00,0,1073,463,0,277,1168,391,-285,0,0,-95,0,0,2990,0.01
2023/06/17,14:00,0,1023,467,0,276,1043,294,-228,0,0,-43,0,0,2832,0.01
2023/06/17,15:00,0,1144,533,0,276,844,324,-111,0,0,-177,0,0,2833,0.06
2023/06/17,16:00,0,1301,655,0,275,585,322,0,59,0,-215,0,0,2983,6.32
2023/06/17,17:00,0,1421,745,0,278,245,297,0,38,0,-37,0,0,2987,13.16
2023/06/17,18:00,0,1417,758,0,278,37,278,0,100,66,0,0,0,2933,13.82
2023/06/17,19:00,0,1423,738,0,279,1,221,0,132,212,0,0,0,3007,13.82
2023/06/17,20:00,0,1489,730,0,280,0,192,0,74,143,0,0,0,2908,13.82
2023/06/17,21:00,0,1521,568,0,278,0,181,0,101,96,0,0,0,2745,12.08
2023/06/17,22:00,0,1446,534,0,278,0,190,0,140,14,0,0,0,2602,10.97
2023/06/17,23:00,0,1395,534,0,279,0,173,0,93,17,0,0,0,2491,10.87
2023/06/18,00:00,0,1374,550,0,279,0,198,0,106,0,-130,0,0,2378,10.81
2023/06/18,01:00,0,1365,626,0,279,0,194,0,162,0,-229,0,0,2398,10.47
2023/06/18,02:00,0,1291,669,0,279,0,198,0,144,0,-111,0,0,2470,9.79
2023/06/18,03:00,0,1259,710,0,282,0,208,0,157,0,-32,0,0,2583,9.89
2023/06/18,04:00,0,1290,716,0,282,86,264,0,184,0,-205,0,0,2617,9.99
2023/06/18,05:00,0,1229,700,0,279,420,266,0,217,0,-393,0,0,2718,9.14
2023/06/18,06:00,0,1092,645,0,267,792,256,0,144,0,-559,0,0,2636,7.71
2023/06/18,07:00,0,994,573,0,265,1112,239,-67,0,0,-526,0,0,2589,7.45
2023/06/18,08:00,0,1032,484,0,279,1350,239,-205,0,0,-472,0,0,2707,6.5
2023/06/18,09:00,0,993,513,0,277,1482,249,-147,0,0,-539,0,0,2827,0.6
2023/06/18,10:00,0,885,501,0,277,1531,211,-153,0,0,-365,0,0,2887,0.02
2023/06/18,11:00,0,941,477,0,276,1510,236,-207,0,0,-359,0,0,2875,0.03
2023/06/18,12:00,0,1146,432,0,279,1354,251,-373,0,0,-341,0,0,2749,1.51
2023/06/18,13:00,0,1167,462,0,279,1194,237,-324,0,0,-381,0,0,2633,2.81
2023/06/18,14:00,0,1259,492,0,279,1072,207,-373,0,0,-359,0,0,2576,6.72
2023/06/18,15:00,0,1393,604,0,277,856,244,-204,0,0,-511,0,0,2659,6.86
2023/06/18,16:00,0,1325,701,0,274,556,264,0,27,0,-424,0,0,2723,12.51
2023/06/18,17:00,0,1347,786,0,276,230,259,0,20,0,-112,0,0,2805,13.38
2023/06/18,18:00,0,1482,822,0,277,37,196,0,27,0,-42,0,0,2798,13.93
2023/06/18,19:00,0,1498,810,0,277,1,120,0,116,34,0,0,0,2857,13.54
2023/06/18,20:00,0,1541,764,0,271,0,87,0,50,68,0,0,0,2781,13.38
2023/06/18,21:00,0,1582,648,0,268,0,78,0,19,36,0,0,0,2630,11.68
2023/06/18,22:00,0,1478,597,0,267,0,70,0,37,51,0,0,0,2501,10.92
2023/06/18,23:00,0,1508,588,0,267,0,67,0,98,0,-96,0,0,2432,10.27
2023/06/19,00:00,0,1365,609,0,269,0,54,0,96,0,-86,0,0,2308,11.25
2023/06/19,01:00,0,1387,646,0,269,0,56,0,131,0,-150,0,0,2339,10.16
2023/06/19,02:00,0,1312,697,0,268,0,68,0,127,0,-52,0,0,2419,10.02
2023/06/19,03:00,0,1590,712,0,268,0,63,0,83,0,-121,0,0,2595,9.68
2023/06/19,04:00,0,1692,678,0,268,76,61,0,83,0,-231,0,0,2627,9.45
2023/06/19,05:00,0,1565,653,0,268,323,54,0,78,0,-317,0,0,2622,9
2023/06/19,06:00,0,1541,533,0,270,663,56,0,114,0,-502,0,0,2674,8.34
2023/06/19,07:00,0,1379,523,0,273,997,49,0,49,0,-511,0,0,2759,7.33
2023/06/19,08:00,0,1184,483,0,275,1289,50,0,67,0,-322,0,0,3026,4.83
2023/06/19,09:00,0,1027,491,0,276,1471,62,0,55,0,-180,0,0,3202,0.52
2023/06/19,10:00,0,1028,474,0,275,1509,84,-116,0,0,-30,0,0,3224,2
2023/06/19,11:00,0,1132,438,0,275,1451,108,-56,0,0,-122,0,0,3226,0.01
2023/06/19,12:00,0,1052,399,0,276,1422,121,-99,0,0,-150,0,0,3021,0.01
2023/06/19,13:00,0,976,429,0,276,1342,127,-119,0,19,0,0,0,3050,0.01
2023/06/19,14:00,0,1103,463,0,276,1198,142,-112,0,0,-44,0,0,3026,0.01
2023/06/19,15:00,0,1260,622,0,275,933,155,-99,0,0,-109,0,0,3038,0.02
2023/06/19,16:00,0,1396,710,0,275,606,148,0,21,0,-33,0,0,3122,3
2023/06/19,17:00,0,1801,743,0,277,236,106,0,94,0,-180,0,0,3076,9.48
2023/06/19,18:00,0,1895,771,0,278,31,89,0,99,0,-145,0,0,3017,13.05
2023/06/19,19:00,0,1827,804,0,279,1,71,0,54,8,0,0,0,3044,13.44
2023/06/19,20:00,0,1774,746,0,280,0,46,0,20,32,0,0,0,2897,11.29
2023/06/19,21:00,0,1808,658,0,278,0,34,0,20,0,-79,0,0,2719,10.42
2023/06/19,22:00,0,1781,625,0,278,0,27,0,21,0,-162,0,0,2571,10.26
2023/06/19,23:00,0,1754,557,0,279,0,23,0,22,0,-146,0,0,2488,9.49
2023/06/20,00:00,0,1664,601,0,280,0,21,0,18,0,-186,0,0,2397,10.31
2023/06/20,01:00,0,1689,599,0,273,0,25,0,17,0,-224,0,0,2378,9.79
2023/06/20,02:00,0,1716,608,0,270,0,24,0,19,0,-135,0,0,2503,9.9
2023/06/20,03:00,0,1736,640,0,271,0,26,0,25,0,-87,0,0,2611,9.37
2023/06/20,04:00,0,1726,622,0,271,83,27,0,77,0,-156,0,0,2651,9.5
2023/06/20,05:00,0,1729,592,0,271,392,17,0,77,0,-334,0,0,2744,9.13
2023/06/20,06:00,0,1451,579,0,272,763,21,0,78,0,-428,0,0,2735,8.33
2023/06/20,07:00,0,1091,540,0,272,1120,16,0,89,0,-343,0,0,2785,7.71
2023/06/20,08:00,0,1014,502,0,271,1515,21,-75,0,0,-213,0,0,3035,7.24
2023/06/20,09:00,0,1046,441,0,270,1786,37,-144,0,0,-139,0,0,3297,2.34
2023/06/20,10:00,0,1050,459,0,269,1897,40,-227,0,0,-155,0,0,3333,0.01
2023/06/20,11:00,0,1063,455,0,269,1902,57,-234,0,0,-144,0,0,3367,0.01
2023/06/20,12:00,0,1061,388,0,270,1823,69,-309,0,0,-138,0,0,3162,0.01
2023/06/20,13:00,0,1059,405,0,269,1638,82,-326,0,97,0,0,0,3224,2.34
2023/06/20,14:00,0,1152,414,0,269,1363,65,-325,0,213,0,0,0,3150,3
2023/06/20,15:00,0,1281,460,0,269,1010,76,-175,0,203,0,0,0,3124,8.75
2023/06/20,16:00,0,1629,578,0,268,652,69,0,121,0,-67,0,0,3250,10.26
2023/06/20,17:00,0,1790,729,0,271,253,52,0,152,0,-70,0,0,3176,12
2023/06/20,18:00,0,1969,813,0,270,36,41,0,195,0,-264,0,0,3060,12.44
2023/06/20,19:00,0,2080,809,0,270,0,30,0,193,0,-283,0,0,3099,12.53
2023/06/20,20:00,0,2031,753,0,272,0,31,0,23,0,-141,0,0,2968,11.22
2023/06/20,21:00,0,1976,668,0,272,0,32,0,19,0,-200,0,0,2766,10.35
2023/06/20,22:00,0,1805,643,0,272,0,32,0,21,0,-211,0,0,2561,10.73
2023/06/20,23:00,0,1803,574,0,273,0,32,0,18,0,-233,0,0,2466,9.9
2023/06/21,00:00,0,1679,566,0,273,0,51,0,17,0,-218,0,0,2367,9.91
2023/06/21,01:00,0,1592,578,0,263,0,48,0,21,0,-131,0,0,2371,9.91
2023/06/21,02:00,0,1646,617,0,264,0,29,0,20,0,-89,0,0,2486,9.79
2023/06/21,03:00,0,1666,642,0,265,0,42,0,19,0,-29,0,0,2604,10.09
2023/06/21,04:00,0,1627,654,0,267,88,85,0,20,0,-108,0,0,2632,9.89
2023/06/21,05:00,0,1691,624,0,267,407,103,0,17,0,-390,0,0,2718,9.33
2023/06/21,06:00,0,1391,567,0,271,767,121,0,18,0,-414,0,0,2721,8.49
2023/06/21,07:00,0,1169,529,0,273,1097,166,0,19,0,-459,0,0,2795,8.27
2023/06/21,08:00,0,1193,481,0,277,1438,167,0,45,0,-461,0,0,3140,8.65
2023/06/21,09:00,0,1243,414,0,278,1688,147,-134,0,0,-241,0,0,3394,8.54
2023/06/21,10:00,0,1136,401,0,278,1796,89,-221,0,0,-28,0,0,3450,4.83
2023/06/21,11:00,0,1152,398,0,279,1760,97,-230,0,25,0,0,0,3480,5
2023/06/21,12:00,0,1139,388,0,278,1661,97,-325,0,46,0,0,0,3284,4.65
2023/06/21,13:00,0,1383,399,0,280,1484,86,-309,0,4,0,0,0,3327,5.5
2023/06/21,14:00,0,1575,439,0,281,1212,70,-208,0,0,-87,0,0,3281,7
2023/06/21,15:00,0,1490,546,0,280,917,128,0,15,0,-156,0,0,3219,7.93
2023/06/21,16:00,0,1787,667,0,280,585,123,0,21,0,-126,0,0,3337,11.19
2023/06/21,17:00,0,1843,756,0,282,254,133,0,19,0,-72,0,0,3215,11.26
2023/06/21,18:00,0,1873,808,0,282,37,169,0,21,0,-87,0,0,3102,12.01
2023/06/21,19:00,0,1923,808,0,282,0,139,0,78,0,-102,0,0,3128,12.15
2023/06/21,20:00,0,1961,748,0,283,0,150,0,99,0,-234,0,0,3007,11.31
2023/06/21,21:00,0,1945,674,0,282,0,162,0,52,0,-312,0,0,2804,10.31
2023/06/21,22:00,0,1850,613,0,283,0,161,0,20,0,-287,0,0,2641,10.3
2023/06/21,23:00,0,1681,556,0,284,0,222,0,19,0,-253,0,0,2508,9.7
2023/06/22,00:00,0,1626,480,0,284,0,234,0,20,0,-266,0,0,2378,9.6
2023/06/22,01:00,0,1583,476,0,284,0,244,0,21,0,-248,0,0,2361,9.06
2023/06/22,02:00,0,1629,508,0,284,0,237,0,24,0,-183,0,0,2499,9.34
2023/06/22,03:00,0,1544,515,0,284,0,248,0,22,31,0,0,0,2645,9.59
2023/06/22,04:00,0,1568,516,0,284,77,257,0,19,0,-43,0,0,2678,9.78
2023/06/22,05:00,0,1629,509,0,283,350,257,0,20,0,-325,0,0,2723,9.08
2023/06/22,06:00,0,1439,495,0,282,698,253,0,30,0,-439,0,0,2758,9.03
2023/06/22,07:00,0,1347,498,0,281,1056,255,-113,0,0,-468,0,0,2856,10.35
2023/06/22,08:00,0,1407,494,0,282,1388,254,-155,0,0,-469,0,0,3202,10.4
2023/06/22,09:00,0,1502,518,0,281,1641,242,-222,0,0,-455,0,0,3506,10.93
2023/06/22,10:00,0,1519,512,0,281,1693,227,-190,0,0,-469,0,0,3574,7.85
2023/06/22,11:00,0,1492,486,0,283,1600,224,-17,0,0,-439,0,0,3628,7.29
2023/06/22,12:00,0,1538,429,0,281,1314,224,0,28,0,-419,0,0,3395,7.29
2023/06/22,13:00,0,1799,440,0,281,1068,226,0,26,0,-393,0,0,3447,9.56
2023/06/22,14:00,0,1811,481,0,281,786,223,0,21,0,-242,0,0,3361,11.25
2023/06/22,15:00,0,1784,597,0,280,521,241,0,20,0,-143,0,0,3300,11.12
